customer_id,churned,churn_date,churn_reason,churn_probability_raw,clv_egp
C14327,1,2024-09-07,Moving,0.8523,48968.65
C14328,0,,No churn,0.3461,17706.82
C14329,0,,No churn,0.2998,5364.7
C14330,1,2024-09-01,Network quality,0.1461,7474.82
C14331,1,2024-10-24,Competitor offer,0.8185,24843.69
C14332,1,2024-12-11,Price,0.8249,23417.59
C14333,1,2024-10-20,Price,0.2533,17854.65
C14334,1,2024-09-06,Poor service,0.7665,35763.53
C14335,0,,No churn,0.1673,5893.35
C14336,1,2024-10-15,Poor service,0.4359,3632.53
C14337,1,2024-09-26,Price,0.0833,5098.18
C14338,0,,No churn,0.3565,17840.19
C14339,1,2024-08-04,Price,0.2756,22780.15
C14340,0,,No churn,0.3258,4570.58
C14341,1,2024-11-28,Competitor offer,0.614,18411.5
C14342,0,,No churn,0.262,6929.78
C14343,0,,No churn,0.21,14380.93
C14344,0,,No churn,0.4983,17042.99
C14345,1,2024-12-03,Competitor offer,0.7253,14204.26
C14346,0,,No churn,0.0925,3881.6
C14347,0,,No churn,0.3206,6948.68
C14348,1,2024-11-15,Price,0.5214,3388.78
C14349,1,2024-09-17,Other,0.179,2890.72
C14350,0,,No churn,0.2358,7365.6
C14351,0,,No churn,0.2434,10165.24
C14352,0,,No churn,0.3863,10722.3
C14353,0,,No churn,0.4915,9793.45
C14354,0,,No churn,0.3354,10872.57
C14355,1,2024-11-25,Poor service,0.3669,18326.8
C14356,0,,No churn,0.0947,6822.87
C14357,0,,No churn,0.595,16861.94
C14358,1,2024-10-05,Competitor offer,0.6156,11865.06
C14359,0,,No churn,0.3998,2988.64
C14360,0,,No churn,0.1942,9015.72
C14361,1,2024-11-07,Competitor offer,0.8503,26911.98
C14362,1,2024-08-04,Moving,0.5058,21406.79
C14363,0,,No churn,0.389,16819.84
C14364,0,,No churn,0.2191,15388.68
C14365,1,2024-10-18,Network quality,0.1281,4980.96
C14366,1,2024-11-01,Price,0.5603,42767.12
C14367,0,,No churn,0.0797,10984.15
C14368,1,2024-12-03,Network quality,0.3715,20949.94
C14369,1,2024-10-24,Competitor offer,0.57,21551.36
C14370,1,2024-11-09,Other,0.8987,32912.81
C14371,0,,No churn,0.5298,7109.72
C14372,0,,No churn,0.6755,10308.62
C14373,1,2024-11-18,Competitor offer,0.7546,12891.37
C14374,0,,No churn,0.2155,7234.76
C14375,0,,No churn,0.5819,11721.31
C14376,0,,No churn,0.3022,6096.15
C14377,0,,No churn,0.1932,11206.36
C14378,1,2024-11-24,Poor service,0.4314,7374.58
C14379,1,2024-07-21,Other,0.4994,14287.07
C14380,0,,No churn,0.1911,4062.21
C14381,1,2024-10-10,Price,0.2545,21814.28
C14382,0,,No churn,0.2797,5582.31
C14383,1,2024-09-24,Network quality,0.46,11578.29
C14384,0,,No churn,0.4184,7136.69
C14385,1,2024-08-22,Network quality,0.4208,20093.23
C14386,0,,No churn,0.4409,27144.47
C14387,0,,No churn,0.4732,16744.02
C14388,0,,No churn,0.1041,6411.55
C14389,0,,No churn,0.307,18517.98
C14390,0,,No churn,0.4948,14825.11
C14391,0,,No churn,0.2253,17176.01
C14392,1,2024-11-15,Price,0.6479,12791.22
C14393,0,,No churn,0.2386,6786.29
C14394,0,,No churn,0.5088,17505.06
C14395,0,,No churn,0.3477,3782.82
C14396,1,2024-07-01,Network quality,0.845,11458.82
C14397,1,2024-07-20,Competitor offer,0.8598,9623.83
C14398,0,,No churn,0.2189,12068.12
C14399,1,2024-08-09,Price,0.7473,11461.54
C14400,0,,No churn,0.5998,41480.28
C14401,0,,No churn,0.4242,21016.42
C14402,1,2024-07-20,Price,0.8718,17515.87
C14403,1,2024-07-09,Other,0.5899,20077.78
C14404,1,2024-08-14,Poor service,0.8191,27579.54
C14405,0,,No churn,0.4243,6118.53
C14406,1,2024-08-21,Competitor offer,0.6621,43008.26
C14407,0,,No churn,0.2074,8789.53
C14408,0,,No churn,0.2383,15814.55
C14409,1,2024-12-05,Competitor offer,0.7991,12139.27
C14410,1,2024-07-03,Moving,0.4462,17864.85
C14411,1,2024-08-17,Competitor offer,0.8385,49752.71
C14412,1,2024-12-07,Network quality,0.7375,20327.29
C14413,1,2024-09-19,Network quality,0.5427,40332.44
C14414,0,,No churn,0.3127,5425.07
C14415,1,2024-11-27,Network quality,0.9085,9349.06
C14416,1,2024-07-23,Other,0.3927,21604.41
C14417,1,2024-12-14,Moving,0.1975,5198.98
C14418,1,2024-09-12,Price,0.6956,48551.88
C14419,0,,No churn,0.8225,37667.31
C14420,1,2024-07-17,Price,0.4941,6846.9
C14421,1,2024-07-12,Competitor offer,0.8523,18266.91
C14422,0,,No churn,0.2832,21145.32
C14423,1,2024-07-07,Poor service,0.7157,38226.86
C14424,0,,No churn,0.0735,5456.18
C14425,0,,No churn,0.2594,8963.39
C14426,1,2024-09-18,Poor service,0.3314,15875.31
C14427,1,2024-12-09,Network quality,0.7401,22125.95
C14428,0,,No churn,0.4896,30024.47
C14429,0,,No churn,0.3306,8504.4
C14430,0,,No churn,0.2577,17439.15
C14431,0,,No churn,0.589,9199.5
C14432,1,2024-10-26,Poor service,0.9438,25718.27
C14433,1,2024-12-21,Network quality,0.7771,37566.0
C14434,0,,No churn,0.7728,33584.73
C14435,0,,No churn,0.1803,7407.88
C14436,1,2024-09-04,Poor service,0.2538,4050.49
C14437,0,,No churn,0.6728,16049.41
C14438,0,,No churn,0.2389,22504.33
C14439,1,2024-10-20,Other,0.755,19112.85
C14440,0,,No churn,0.2008,9379.53
C14441,0,,No churn,0.5672,7237.63
C14442,0,,No churn,0.5763,7782.77
C14443,0,,No churn,0.4894,18344.52
C14444,1,2024-11-17,Price,0.342,16023.37
C14445,0,,No churn,0.1489,13619.22
C14446,1,2024-09-16,Network quality,0.3343,9964.6
C14447,0,,No churn,0.058,9234.78
C14448,1,2024-10-09,Other,0.4892,32605.88
C14449,0,,No churn,0.4304,16120.96
C14450,1,2024-12-15,Poor service,0.2336,11224.69
C14451,1,2024-10-16,Price,0.5489,28290.41
C14452,0,,No churn,0.1574,11138.08
C14453,0,,No churn,0.3501,8575.01
C14454,1,2024-12-28,Competitor offer,0.8872,41975.86
C14455,0,,No churn,0.4669,31177.26
C14456,0,,No churn,0.1953,2206.34
C14457,0,,No churn,0.5657,16784.84
C14458,0,,No churn,0.4877,16001.43
C14459,0,,No churn,0.7933,8176.33
C14460,1,2024-10-08,Price,0.5005,13277.54
C14461,1,2024-07-23,Competitor offer,0.7583,38909.08
C14462,0,,No churn,0.3413,4497.2
C14463,1,2024-09-10,Poor service,0.638,18482.8
C14464,0,,No churn,0.2642,11544.62
C14465,1,2024-07-26,Network quality,0.6464,4124.98
C14466,1,2024-09-01,Price,0.3151,14166.94
C14467,0,,No churn,0.4622,8189.78
C14468,1,2024-12-02,Other,0.4274,7366.07
C14469,1,2024-09-28,Price,0.8065,18295.51
C14470,0,,No churn,0.2457,8945.87
C14471,1,2024-08-15,Poor service,0.1644,8043.97
C14472,0,,No churn,0.3089,10841.49
C14473,0,,No churn,0.5842,11999.75
C14474,0,,No churn,0.5128,22982.35
C14475,1,2024-12-04,Network quality,0.8692,23990.64
C14476,0,,No churn,0.214,16989.13
C14477,1,2024-08-23,Network quality,0.877,11010.74
C14478,0,,No churn,0.2375,19634.03
C14479,1,2024-10-05,Network quality,0.9298,14785.27
C14480,0,,No churn,0.3022,10638.03
C14481,1,2024-07-19,Competitor offer,0.5319,6868.69
C14482,0,,No churn,0.2607,6782.91
C14483,0,,No churn,0.1194,11408.16
C14484,0,,No churn,0.2907,5287.35
C14485,1,2024-09-25,Competitor offer,0.7104,25637.05
C14486,0,,No churn,0.5795,9704.31
C14487,0,,No churn,0.3836,4312.2
C14488,1,2024-09-06,Moving,0.6909,7956.36
C14489,0,,No churn,0.7607,14825.97
C14490,0,,No churn,0.1675,14941.11
C14491,0,,No churn,0.6565,6201.22
C14492,0,,No churn,0.1363,16432.39
C14493,1,2024-08-23,Network quality,0.6753,23648.75
C14494,0,,No churn,0.1833,16403.36
C14495,1,2024-08-16,Poor service,0.5625,15234.4
C14496,0,,No churn,0.0361,6449.9
C14497,1,2024-11-16,Network quality,0.3549,7895.93
C14498,1,2024-12-23,Other,0.3452,27614.92
C14499,0,,No churn,0.125,6403.94
C14500,0,,No churn,0.8907,27439.96
C14501,1,2024-10-24,Network quality,0.847,16954.09
C14502,0,,No churn,0.4986,34763.22
C14503,1,2024-08-07,Poor service,0.3467,6256.73
C14504,1,2024-12-13,Price,0.6952,13315.44
C14505,1,2024-09-05,Poor service,0.4626,25160.53
C14506,1,2024-11-13,Price,0.3542,7363.98
C14507,0,,No churn,0.2709,7766.66
C14508,0,,No churn,0.5025,34642.61
C14509,0,,No churn,0.1761,26666.96
C14510,1,2024-08-20,Poor service,0.7206,19108.29
C14511,1,2024-08-28,Price,0.3009,18155.82
C14512,0,,No churn,0.2394,11469.51
C14513,1,2024-10-03,Competitor offer,0.8461,17869.11
C14514,0,,No churn,0.3383,11997.77
C14515,1,2024-12-10,Price,0.7232,10261.25
C14516,0,,No churn,0.2299,21831.37
C14517,0,,No churn,0.2542,2758.51
C14518,1,2024-07-12,Network quality,0.8148,31512.55
C14519,0,,No churn,0.2014,10152.18
C14520,1,2024-08-18,Moving,0.3336,32742.53
C14521,0,,No churn,0.1675,12488.21
C14522,1,2024-11-04,Network quality,0.8783,26137.57
C14523,1,2024-08-03,Price,0.6922,23546.1
C14524,0,,No churn,0.5494,3270.54
C14525,1,2024-12-12,Moving,0.3765,9871.36
C14526,0,,No churn,0.1163,8844.67
C14527,0,,No churn,0.1412,6910.0
C14528,0,,No churn,0.1341,4584.58
C14529,0,,No churn,0.2692,7845.88
C14530,0,,No churn,0.1389,11960.1
C14531,0,,No churn,0.6933,25856.53
C14532,0,,No churn,0.3288,7177.97
C14533,1,2024-09-19,Poor service,0.6394,34204.17
C14534,0,,No churn,0.0678,8500.6
C14535,1,2024-09-05,Competitor offer,0.6945,10035.4
C14536,1,2024-11-27,Network quality,0.1281,5248.68
C14537,0,,No churn,0.1969,20424.95
C14538,0,,No churn,0.3625,8436.56
C14539,1,2024-07-09,Other,0.2931,5632.96
C14540,0,,No churn,0.3336,2995.85
C14541,0,,No churn,0.1839,7272.59
C14542,0,,No churn,0.3661,23058.41
C14543,0,,No churn,0.072,8134.58
C14544,1,2024-11-16,Poor service,0.8339,10801.81
C14545,0,,No churn,0.281,9735.14
C14546,1,2024-10-07,Competitor offer,0.3493,3178.67
C14547,1,2024-09-19,Competitor offer,0.4391,30347.99
C14548,1,2024-09-17,Moving,0.1695,20076.85
C14549,0,,No churn,0.5246,32293.12
C14550,1,2024-12-25,Network quality,0.3059,6838.61
C14551,1,2024-08-14,Poor service,0.6824,20501.37
C14552,1,2024-11-12,Price,0.2673,3898.72
C14553,0,,No churn,0.6234,9675.11
C14554,1,2024-09-20,Other,0.4484,20500.21
C14555,0,,No churn,0.5259,18415.15
C14556,1,2024-07-15,Competitor offer,0.3687,13652.85
C14557,1,2024-11-19,Poor service,0.7896,36980.47
C14558,0,,No churn,0.4442,28181.26
C14559,0,,No churn,0.1785,16303.14
C14560,0,,No churn,0.2448,10048.0
C14561,0,,No churn,0.2387,13179.84
C14562,1,2024-09-27,Other,0.4231,14887.75
C14563,1,2024-07-01,Competitor offer,0.4539,12691.6
C14564,1,2024-09-25,Network quality,0.8838,13803.67
C14565,1,2024-11-24,Competitor offer,0.4162,15711.78
C14566,0,,No churn,0.2871,15277.88
C14567,0,,No churn,0.3773,12597.55
C14568,0,,No churn,0.2245,10005.78
C14569,0,,No churn,0.2744,5731.85
C14570,0,,No churn,0.3955,14486.24
C14571,1,2024-09-26,Competitor offer,0.8722,24470.44
C14572,0,,No churn,0.2678,2602.93
C14573,0,,No churn,0.7046,29370.91
C14574,1,2024-07-24,Price,0.5076,7207.07
C14575,0,,No churn,0.1556,4715.12
C14576,1,2024-12-20,Network quality,0.403,28253.01
C14577,0,,No churn,0.6713,7735.26
C14578,0,,No churn,0.2893,16799.46
C14579,1,2024-12-04,Moving,0.6469,8965.44
C14580,0,,No churn,0.4399,15833.15
C14581,1,2024-10-22,Network quality,0.4544,9563.42
C14582,0,,No churn,0.6036,26650.94
C14583,0,,No churn,0.6036,14783.21
C14584,0,,No churn,0.7611,20205.94
C14585,0,,No churn,0.7995,26974.72
C14586,1,2024-09-08,Competitor offer,0.1413,14499.23
C14587,1,2024-11-13,Price,0.7269,16536.08
C14588,0,,No churn,0.21,8908.04
C14589,1,2024-07-09,Price,0.777,10631.9
C14590,1,2024-11-07,Price,0.622,7563.49
C14591,1,2024-11-06,Moving,0.7776,33941.07
C14592,1,2024-07-08,Price,0.6663,26300.45
C14593,0,,No churn,0.1736,8242.2
C14594,0,,No churn,0.2563,2618.04
C14595,0,,No churn,0.4432,32679.56
C14596,1,2024-10-22,Price,0.2498,9529.71
C14597,0,,No churn,0.708,8729.36
C14598,0,,No churn,0.2492,14647.08
C14599,1,2024-10-17,Other,0.2138,5127.19
C14600,0,,No churn,0.2985,7427.87
C14601,0,,No churn,0.3446,7270.98
C14602,1,2024-08-24,Competitor offer,0.8081,32809.04
C14603,1,2024-11-22,Network quality,0.5224,6319.42
C14604,0,,No churn,0.1225,9961.46
C14605,0,,No churn,0.2531,2460.91
C14606,1,2024-07-04,Competitor offer,0.2588,19194.95
C14607,1,2024-12-03,Competitor offer,0.4815,25637.41
C14608,1,2024-11-27,Price,0.5654,23477.23
C14609,1,2024-07-13,Other,0.256,5905.63
C14610,0,,No churn,0.6439,29533.12
C14611,0,,No churn,0.6503,5126.66
C14612,1,2024-08-06,Competitor offer,0.3881,10531.15
C14613,0,,No churn,0.4879,9014.52
C14614,1,2024-11-16,Competitor offer,0.5427,16204.59
C14615,1,2024-08-26,Price,0.2508,18775.98
C14616,0,,No churn,0.0826,5915.26
C14617,0,,No churn,0.3275,12393.81
C14618,0,,No churn,0.1459,14551.18
C14619,0,,No churn,0.3548,13775.56
C14620,1,2024-09-26,Other,0.7258,20972.29
C14621,1,2024-12-06,Price,0.1856,5314.02
C14622,1,2024-07-23,Other,0.6298,7074.52
C14623,0,,No churn,0.3813,10650.54
C14624,1,2024-07-06,Network quality,0.7684,27352.81
C14625,0,,No churn,0.2006,19580.69
C14626,0,,No churn,0.2026,14484.25
C14627,0,,No churn,0.6145,11513.45
C14628,1,2024-11-03,Competitor offer,0.337,6038.06
C14629,0,,No churn,0.2888,16263.96
C14630,0,,No churn,0.3597,9288.04
C14631,0,,No churn,0.3458,7337.68
C14632,1,2024-11-16,Network quality,0.5367,6996.11
C14633,1,2024-07-07,Moving,0.8338,6361.5
C14634,0,,No churn,0.6722,8243.6
C14635,1,2024-09-10,Network quality,0.7291,33858.05
C14636,0,,No churn,0.7867,41819.0
C14637,1,2024-10-01,Price,0.3681,7501.97
C14638,1,2024-11-20,Poor service,0.9076,6042.51
C14639,0,,No churn,0.5894,7292.47
C14640,0,,No churn,0.0716,10722.79
C14641,0,,No churn,0.1935,11983.71
C14642,0,,No churn,0.46,3055.69
C14643,1,2024-12-16,Price,0.6975,12875.94
C14644,0,,No churn,0.4651,39484.55
C14645,1,2024-09-10,Competitor offer,0.5491,21144.22
C14646,0,,No churn,0.1902,18868.7
C14647,1,2024-10-02,Competitor offer,0.2309,14577.74
C14648,1,2024-09-02,Network quality,0.1925,2165.09
C14649,1,2024-09-13,Price,0.6856,18932.64
C14650,0,,No churn,0.1228,9090.61
C14651,1,2024-10-24,Network quality,0.8635,14321.37
C14652,0,,No churn,0.1036,5399.68
C14653,0,,No churn,0.1659,13951.3
C14654,1,2024-07-11,Network quality,0.4701,16635.99
C14655,1,2024-10-19,Poor service,0.3574,10212.7
C14656,1,2024-08-26,Network quality,0.8626,33590.81
C14657,1,2024-10-15,Price,0.7107,21027.8
C14658,1,2024-12-22,Competitor offer,0.5918,32563.8
C14659,0,,No churn,0.1165,13115.54
C14660,0,,No churn,0.3495,4369.04
C14661,1,2024-07-24,Network quality,0.2275,4970.74
C14662,0,,No churn,0.7419,22322.51
C14663,1,2024-12-03,Network quality,0.1276,10685.94
C14664,1,2024-09-15,Network quality,0.8431,7973.92
C14665,0,,No churn,0.3448,2955.06
C14666,0,,No churn,0.5779,21062.37
C14667,1,2024-09-06,Competitor offer,0.8842,31863.46
C14668,1,2024-12-09,Network quality,0.6511,24890.71
C14669,0,,No churn,0.1427,9632.07
C14670,1,2024-12-08,Price,0.3049,9623.72
C14671,0,,No churn,0.5126,10384.09
C14672,0,,No churn,0.085,13979.7
C14673,1,2024-07-06,Competitor offer,0.2395,10089.67
C14674,0,,No churn,0.6341,23003.34
C14675,0,,No churn,0.1047,10717.87
C14676,1,2024-08-24,Price,0.7803,51997.6
C14677,0,,No churn,0.2746,10026.74
C14678,1,2024-11-18,Price,0.3596,12969.88
C14679,0,,No churn,0.15,12162.17
C14680,0,,No churn,0.1031,22276.74
C14681,1,2024-12-07,Moving,0.2648,9830.35
C14682,1,2024-11-26,Competitor offer,0.5287,13565.86
C14683,0,,No churn,0.7188,46222.73
C14684,1,2024-10-12,Competitor offer,0.2102,16682.52
C14685,0,,No churn,0.313,12934.22
C14686,0,,No churn,0.1209,12217.55
C14687,0,,No churn,0.2626,15953.81
C14688,0,,No churn,0.6978,16660.63
C14689,0,,No churn,0.3473,20709.86
C14690,0,,No churn,0.2727,10086.86
C14691,0,,No churn,0.4042,12438.95
C14692,0,,No churn,0.592,29243.53
C14693,0,,No churn,0.4281,7068.91
C14694,1,2024-10-12,Price,0.6809,23122.54
C14695,0,,No churn,0.5611,40537.39
C14696,1,2024-09-01,Price,0.7404,30121.7
C14697,1,2024-08-09,Competitor offer,0.3776,5075.7
C14698,0,,No churn,0.2572,16621.99
C14699,0,,No churn,0.0937,14358.66
C14700,1,2024-12-20,Poor service,0.5681,20311.31
C14701,0,,No churn,0.1119,7146.7
C14702,0,,No churn,0.3904,6632.43
C14703,0,,No churn,0.3111,7368.22
C14704,0,,No churn,0.6026,36635.23
C14705,0,,No churn,0.3923,15148.34
C14706,0,,No churn,0.5051,11622.91
C14707,1,2024-12-08,Price,0.336,4275.72
C14708,1,2024-10-07,Moving,0.2085,6928.52
C14709,0,,No churn,0.5046,8903.57
C14710,1,2024-09-26,Network quality,0.7613,51186.51
C14711,1,2024-12-22,Other,0.2193,3920.48
C14712,1,2024-12-15,Price,0.6136,11608.34
C14713,0,,No churn,0.3484,7157.29
C14714,0,,No churn,0.1529,5351.66
C14715,1,2024-11-16,Price,0.1186,19166.19
C14716,1,2024-11-04,Poor service,0.4831,13289.41
C14717,0,,No churn,0.4518,8920.8
C14718,0,,No churn,0.11,6616.23
C14719,1,2024-10-22,Poor service,0.6306,11865.49
C14720,0,,No churn,0.6722,18376.73
C14721,1,2024-08-07,Price,0.6525,6842.58
C14722,1,2024-08-05,Price,0.6812,4304.3
C14723,0,,No churn,0.1278,7748.68
C14724,1,2024-07-11,Network quality,0.6378,36064.67
C14725,1,2024-12-17,Price,0.3178,22304.54
C14726,0,,No churn,0.2839,14613.73
C14727,1,2024-08-02,Network quality,0.365,12742.45
C14728,0,,No churn,0.1293,11720.38
C14729,1,2024-11-04,Competitor offer,0.4287,15370.59
C14730,0,,No churn,0.212,16633.42
C14731,0,,No churn,0.7713,42156.86
C14732,1,2024-08-11,Network quality,0.3597,4381.99
C14733,0,,No churn,0.501,30815.22
C14734,1,2024-12-27,Other,0.6784,10135.26
C14735,1,2024-11-01,Price,0.355,3659.17
C14736,0,,No churn,0.1315,10151.04
C14737,0,,No churn,0.0805,19287.98
C14738,0,,No churn,0.4464,6021.24
C14739,1,2024-11-03,Network quality,0.2979,5790.35
C14740,0,,No churn,0.1405,6061.92
C14741,0,,No churn,0.133,7484.24
C14742,0,,No churn,0.1632,15000.99
C14743,1,2024-11-07,Competitor offer,0.2595,9251.49
C14744,0,,No churn,0.1451,2581.82
C14745,0,,No churn,0.1479,4076.78
C14746,0,,No churn,0.3156,11545.23
C14747,1,2024-08-26,Competitor offer,0.6437,17548.21
C14748,0,,No churn,0.5972,31743.9
C14749,0,,No churn,0.4611,13659.47
C14750,0,,No churn,0.1439,3570.27
C14751,0,,No churn,0.6405,43619.89
C14752,0,,No churn,0.7373,32205.48
C14753,0,,No churn,0.2514,11023.52
C14754,1,2024-09-12,Price,0.796,26017.46
C14755,0,,No churn,0.2098,11582.93
C14756,0,,No churn,0.1511,4592.05
C14757,0,,No churn,0.2323,9101.93
C14758,0,,No churn,0.3834,24252.8
C14759,1,2024-08-11,Price,0.4036,39596.93
C14760,0,,No churn,0.1814,3874.64
C14761,1,2024-09-08,Poor service,0.4144,16392.41
C14762,0,,No churn,0.5606,10896.04
C14763,0,,No churn,0.1354,8167.9
C14764,0,,No churn,0.6979,17893.23
C14765,0,,No churn,0.0951,21666.41
C14766,1,2024-07-08,Other,0.7741,35901.17
C14767,0,,No churn,0.1584,6465.66
C14768,0,,No churn,0.291,5626.82
C14769,1,2024-08-16,Network quality,0.4161,6890.54
C14770,0,,No churn,0.6044,26910.31
C14771,0,,No churn,0.2703,6550.65
C14772,1,2024-09-12,Price,0.2688,12129.06
C14773,1,2024-07-19,Network quality,0.5172,6201.77
C14774,0,,No churn,0.2787,21180.05
C14775,0,,No churn,0.1512,3085.64
C14776,0,,No churn,0.2932,10385.31
C14777,1,2024-11-28,Competitor offer,0.716,25884.73
C14778,1,2024-09-21,Price,0.6768,5320.04
C14779,1,2024-10-13,Competitor offer,0.7139,8106.71
C14780,1,2024-08-23,Other,0.73,19927.41
C14781,1,2024-10-04,Price,0.9,19995.59
C14782,1,2024-10-16,Poor service,0.4051,6886.44
C14783,0,,No churn,0.2552,11961.43
C14784,1,2024-11-19,Network quality,0.2599,6631.9
C14785,0,,No churn,0.6696,2821.79
C14786,0,,No churn,0.1837,17545.69
C14787,1,2024-09-01,Price,0.8156,17770.89
C14788,0,,No churn,0.2477,8550.01
C14789,0,,No churn,0.3718,11389.85
C14790,1,2024-09-06,Poor service,0.8606,53555.54
C14791,1,2024-09-22,Poor service,0.3373,6775.02
C14792,1,2024-11-01,Network quality,0.1469,10887.85
C14793,1,2024-10-15,Price,0.7255,17060.74
C14794,0,,No churn,0.3999,7416.75
C14795,0,,No churn,0.4793,22392.88
C14796,0,,No churn,0.1109,6234.14
C14797,1,2024-11-13,Network quality,0.1795,3943.67
C14798,1,2024-09-07,Competitor offer,0.1936,24152.18
C14799,0,,No churn,0.3071,10415.27
C14800,0,,No churn,0.5141,24145.58
C14801,1,2024-07-05,Price,0.863,14702.04
C14802,0,,No churn,0.4061,22063.14
C14803,0,,No churn,0.1433,3201.66
C14804,0,,No churn,0.5323,9516.17
C14805,0,,No churn,0.4291,7063.3
C14806,0,,No churn,0.0519,8041.64
C14807,1,2024-12-15,Moving,0.6182,33205.78
C14808,0,,No churn,0.1661,6043.39
C14809,1,2024-08-14,Poor service,0.8515,9659.36
C14810,0,,No churn,0.1462,9677.94
C14811,1,2024-12-10,Price,0.1495,15852.73
C14812,0,,No churn,0.1392,11406.06
C14813,1,2024-07-27,Network quality,0.5374,7770.17
C14814,0,,No churn,0.1545,9013.5
C14815,1,2024-12-23,Price,0.5619,9389.16
C14816,1,2024-12-24,Poor service,0.4134,7822.56
C14817,1,2024-08-23,Network quality,0.8267,30730.32
C14818,0,,No churn,0.5102,17378.75
C14819,1,2024-09-03,Moving,0.7861,17208.34
C14820,1,2024-09-20,Price,0.7938,31504.04
C14821,1,2024-07-21,Competitor offer,0.7075,10766.39
C14822,0,,No churn,0.1172,10582.41
C14823,0,,No churn,0.1373,7566.76
C14824,0,,No churn,0.1722,9949.21
C14825,1,2024-07-15,Network quality,0.7839,9100.37
C14826,0,,No churn,0.3209,12167.95
C14827,0,,No churn,0.6752,12894.06
C14828,1,2024-08-10,Price,0.576,50020.8
C14829,0,,No churn,0.1481,10999.48
C14830,0,,No churn,0.1627,10298.06
C14831,0,,No churn,0.2461,8049.13
C14832,1,2024-11-27,Competitor offer,0.1614,7421.21
C14833,0,,No churn,0.1742,10575.68
C14834,0,,No churn,0.7251,28286.47
C14835,0,,No churn,0.6596,49637.49
C14836,0,,No churn,0.5511,31590.0
C14837,0,,No churn,0.0761,12238.95
C14838,0,,No churn,0.2341,7872.91
C14839,1,2024-07-03,Price,0.7394,55382.04
C14840,1,2024-07-19,Price,0.6563,5335.42
C14841,1,2024-09-21,Price,0.7347,19008.74
C14842,1,2024-08-02,Competitor offer,0.625,13176.33
C14843,1,2024-12-24,Poor service,0.5861,21133.1
C14844,1,2024-11-25,Price,0.351,7724.73
C14845,0,,No churn,0.164,5158.23
C14846,0,,No churn,0.2102,6744.1
C14847,0,,No churn,0.2275,11124.62
C14848,0,,No churn,0.4835,11613.5
C14849,1,2024-09-28,Competitor offer,0.7798,12258.96
C14850,1,2024-12-05,Competitor offer,0.234,16464.14
C14851,0,,No churn,0.0913,4421.04
C14852,0,,No churn,0.7196,19491.45
C14853,0,,No churn,0.1457,15053.89
C14854,0,,No churn,0.3801,24485.92
C14855,0,,No churn,0.1243,13932.46
C14856,0,,No churn,0.1224,8063.98
C14857,1,2024-07-21,Price,0.0377,12179.03
C14858,0,,No churn,0.1686,10472.48
C14859,1,2024-07-02,Competitor offer,0.21,12099.02
C14860,0,,No churn,0.1871,11443.65
C14861,0,,No churn,0.0938,19779.42
C14862,1,2024-09-01,Poor service,0.2354,14370.85
C14863,0,,No churn,0.2089,20147.66
C14864,1,2024-10-09,Competitor offer,0.8099,55141.55
C14865,0,,No churn,0.6682,36372.34
C14866,1,2024-12-03,Price,0.4146,7784.58
C14867,0,,No churn,0.6126,40456.46
C14868,1,2024-12-03,Other,0.3208,7684.19
C14869,1,2024-09-16,Competitor offer,0.6233,11967.63
