sub_id,customer_id,plan_name,internet_service,phone_service,multiple_lines,online_security,tech_support,streaming_tv,device_protection,monthly_charge_egp,total_charge_egp,tenure_months
S14329,C14329,Plus,DSL,Yes,No,No,Yes,No,No,348.32,5661.55,16
S14330,C14330,Basic,5G,Yes,Yes,Yes,No,No,Yes,252.1,8586.71,34
S14331,C14331,Ultra,5G,Yes,Yes,Yes,No,Yes,Yes,655.61,32746.13,50
S14332,C14332,Business,Fiber,Yes,No,No,Yes,Yes,No,797.28,19213.52,24
S14333,C14333,Basic,Fiber,Yes,Yes,Yes,Yes,Yes,Yes,279.63,15567.34,56
S14334,C14334,Business,Fiber,Yes,No,Yes,Yes,No,No,818.05,45748.29,56
S14335,C14335,Basic,Fiber,Yes,Yes,Yes,No,No,Yes,225.24,7943.36,35
S14336,C14336,Basic,Fiber,Yes,No,Yes,No,Yes,No,216.97,3392.93,16
S14337,C14337,Basic,DSL,Yes,No,No,Yes,No,Yes,214.2,6498.09,30
S14338,C14338,Plus,No Internet,Yes,No,Yes,No,No,Yes,381.34,17117.52,45
S14339,C14339,Plus,5G,Yes,No,No,Yes,Yes,No,399.72,23529.76,59
S14340,C14340,Basic,Fiber,No,No phone,Yes,Yes,Yes,No,259.63,5089.75,20
S14341,C14341,Plus,5G,Yes,No,Yes,Yes,Yes,No,482.89,24586.64,51
S14342,C14342,Basic,DSL,Yes,Yes,Yes,No,No,Yes,222.67,6257.18,28
S14343,C14343,Plus,Fiber,Yes,No,No,Yes,Yes,No,370.94,19641.27,53
S14344,C14344,Plus,DSL,Yes,No,No,Yes,No,No,361.15,13223.23,37
S14345,C14345,Ultra,5G,Yes,Yes,No,No,No,Yes,594.91,14949.76,25
S14346,C14346,Basic,DSL,Yes,No,No,Yes,No,Yes,149.2,5566.74,37
S14347,C14347,Basic,Fiber,Yes,No,Yes,Yes,Yes,No,249.05,7280.1,29
S14348,C14348,Plus,Fiber,No,No phone,No,Yes,Yes,Yes,346.99,4614.26,13
S14349,C14349,Basic,Fiber,Yes,Yes,Yes,No,Yes,No,193.44,2652.25,14
S14350,C14350,Basic,5G,No,No phone,Yes,No,Yes,Yes,285.85,5687.34,20
S14351,C14351,Plus,No Internet,Yes,No,Yes,No,No,Yes,318.26,12839.18,40
S14352,C14352,Plus,Fiber,Yes,No,Yes,Yes,Yes,Yes,411.44,12847.85,31
S14353,C14353,Plus,5G,Yes,Yes,No,No,No,No,398.45,10456.26,26
S14354,C14354,Plus,Fiber,Yes,Yes,No,Yes,Yes,Yes,383.48,8385.89,22
S14355,C14355,Plus,Fiber,Yes,No,No,No,Yes,No,421.17,24085.46,57
S14356,C14356,Basic,DSL,Yes,No,No,No,No,Yes,199.82,6639.58,33
S14357,C14357,Ultra,DSL,No,No phone,No,No,No,Yes,535.62,19914.77,37
S14358,C14358,Plus,5G,Yes,No,No,Yes,Yes,No,439.25,10916.93,25
S14359,C14359,Basic,Fiber,Yes,No,No,Yes,No,No,254.1,3493.08,14
S14360,C14360,Basic,5G,Yes,No,No,No,Yes,No,236.3,9696.24,41
S14361,C14361,Business,5G,Yes,Yes,No,Yes,No,Yes,814.73,30109.73,37
S14362,C14362,Ultra,5G,Yes,Yes,No,Yes,Yes,Yes,620.72,27295.34,44
S14363,C14363,Plus,5G,Yes,Yes,No,Yes,Yes,No,427.27,22219.13,52
S14364,C14364,Plus,Fiber,Yes,No,No,Yes,No,Yes,403.17,16072.74,40
S14365,C14365,Basic,5G,No,No phone,No,Yes,Yes,No,253.28,4025.9,16
S14366,C14366,Business,No Internet,Yes,No,Yes,Yes,Yes,Yes,764.32,33539.59,44
S14367,C14367,Basic,DSL,Yes,Yes,No,No,Yes,No,189.32,9014.84,48
S14368,C14368,Plus,Fiber,Yes,No,No,No,No,Yes,433.62,18596.59,43
S14369,C14369,Ultra,Fiber,Yes,Yes,No,No,No,Yes,611.38,21339.62,35
S14370,C14370,Business,Fiber,Yes,Yes,Yes,No,Yes,Yes,823.1,27075.21,33
S14371,C14371,Plus,5G,Yes,No,No,Yes,Yes,Yes,424.86,5552.03,13
S14372,C14372,Ultra,Fiber,Yes,No,No,Yes,Yes,No,600.44,9646.18,16
S14373,C14373,Ultra,5G,Yes,Yes,Yes,No,Yes,Yes,621.08,18149.13,29
S14374,C14374,Basic,5G,Yes,Yes,Yes,Yes,Yes,No,287.23,8316.92,29
S14375,C14375,Plus,Fiber,No,No phone,No,No,Yes,Yes,420.03,13157.71,31
S14376,C14376,Basic,Fiber,Yes,Yes,No,No,Yes,Yes,230.72,8461.16,37
S14377,C14377,Basic,Fiber,Yes,Yes,No,Yes,No,No,261.83,12013.22,46
S14378,C14378,Basic,Fiber,Yes,No,Yes,Yes,Yes,No,330.55,10333.34,31
S14379,C14379,Plus,5G,Yes,Yes,No,Yes,Yes,Yes,393.49,11748.12,30
S14380,C14380,Basic,Fiber,Yes,No,No,No,Yes,No,214.97,4427.43,20
S14381,C14381,Plus,DSL,Yes,No,No,Yes,Yes,Yes,326.66,19742.31,60
S14382,C14382,Basic,DSL,Yes,Yes,Yes,Yes,Yes,Yes,264.73,5570.9,21
S14383,C14383,Basic,5G,Yes,Yes,Yes,No,No,Yes,325.0,11802.21,36
S14384,C14384,Basic,5G,Yes,Yes,No,No,Yes,No,286.47,6057.0,21
S14385,C14385,Ultra,DSL,Yes,No,No,No,Yes,Yes,523.8,22958.46,44
S14386,C14386,Plus,5G,Yes,No,No,No,Yes,Yes,411.26,23542.8,57
S14387,C14387,Ultra,5G,No,No phone,No,Yes,No,Yes,607.95,14730.56,24
S14388,C14388,Basic,Fiber,No,No phone,No,Yes,No,No,192.05,4818.73,26
S14389,C14389,Basic,Fiber,No,No phone,No,Yes,Yes,Yes,280.42,15652.74,56
S14390,C14390,Plus,Fiber,Yes,No,No,Yes,No,No,421.16,15073.75,36
S14391,C14391,Plus,No Internet,Yes,Yes,Yes,Yes,No,No,333.47,19605.87,59
S14392,C14392,Business,DSL,Yes,No,No,No,Yes,No,742.81,17796.74,24
S14393,C14393,Basic,DSL,Yes,Yes,No,No,No,Yes,213.07,6253.05,29
S14394,C14394,Plus,Fiber,Yes,Yes,No,Yes,Yes,No,383.74,16217.07,42
S14395,C14395,Basic,DSL,Yes,No,Yes,Yes,Yes,Yes,186.38,3705.84,20
S14396,C14396,Ultra,Fiber,Yes,Yes,Yes,Yes,No,No,620.55,15535.13,25
S14397,C14397,Ultra,DSL,Yes,No,Yes,Yes,Yes,Yes,556.86,8887.75,16
S14398,C14398,Basic,5G,Yes,Yes,Yes,No,Yes,Yes,271.22,10343.44,38
S14399,C14399,Ultra,Fiber,Yes,No,No,No,No,Yes,590.92,11886.17,20
S14400,C14400,Business,DSL,Yes,No,No,No,Yes,No,733.63,42433.1,58
S14401,C14401,Plus,5G,Yes,Yes,No,No,Yes,No,430.31,19380.82,45
S14402,C14402,Ultra,5G,Yes,No,No,Yes,Yes,Yes,618.06,22758.27,37
S14403,C14403,Ultra,DSL,No,No phone,Yes,Yes,No,Yes,547.7,16409.97,30
S14404,C14404,Business,DSL,Yes,Yes,Yes,Yes,Yes,Yes,707.85,32650.7,46
S14405,C14405,Basic,Fiber,Yes,No,Yes,No,No,No,271.42,4890.11,19
S14406,C14406,Business,DSL,Yes,No,No,Yes,Yes,Yes,724.34,35452.04,49
S14407,C14407,Basic,5G,Yes,No,No,Yes,No,Yes,280.19,10137.99,36
S14408,C14408,Basic,5G,Yes,Yes,Yes,Yes,Yes,Yes,310.4,14298.63,46
S14409,C14409,Ultra,Fiber,No,No phone,No,No,Yes,No,572.73,10821.79,19
S14410,C14410,Ultra,DSL,No,No phone,No,Yes,No,Yes,540.93,19531.38,36
S14411,C14411,Business,Fiber,Yes,No,No,Yes,No,Yes,832.76,38214.06,46
S14412,C14412,Ultra,DSL,Yes,Yes,No,Yes,No,Yes,533.48,16139.13,30
S14413,C14413,Ultra,Fiber,Yes,Yes,Yes,Yes,No,No,624.09,33671.94,54
S14414,C14414,Basic,Fiber,Yes,Yes,No,Yes,Yes,No,264.87,5506.5,21
S14415,C14415,Business,No Internet,Yes,No,No,Yes,Yes,Yes,751.56,11968.87,16
S14416,C14416,Ultra,No Internet,Yes,No,No,No,No,Yes,497.46,28791.22,58
S14417,C14417,Basic,DSL,Yes,Yes,Yes,Yes,No,No,187.4,6476.53,34
S14418,C14418,Business,No Internet,Yes,Yes,No,Yes,Yes,Yes,731.71,38796.14,53
S14419,C14419,Business,Fiber,Yes,No,No,No,No,Yes,865.7,34615.0,40
S14420,C14420,Basic,5G,No,No phone,Yes,Yes,Yes,Yes,313.59,8540.9,27
S14421,C14421,Business,Fiber,Yes,Yes,No,No,Yes,Yes,805.97,14669.38,18
S14422,C14422,Plus,Fiber,No,No phone,Yes,No,Yes,No,368.96,19872.17,54
S14423,C14423,Business,DSL,Yes,Yes,Yes,Yes,Yes,Yes,790.54,39339.15,50
S14424,C14424,Basic,No Internet,Yes,No,Yes,Yes,No,Yes,174.88,5250.72,29
S14425,C14425,Basic,Fiber,Yes,No,Yes,Yes,No,Yes,237.47,12100.08,51
S14426,C14426,Plus,Fiber,Yes,No,No,No,No,Yes,386.26,17375.22,45
S14427,C14427,Ultra,Fiber,Yes,No,Yes,Yes,No,Yes,608.93,16864.32,28
S14428,C14428,Business,DSL,Yes,No,Yes,Yes,Yes,Yes,734.99,25805.95,35
S14429,C14429,Plus,Fiber,Yes,No,Yes,Yes,Yes,Yes,371.72,7173.94,19
S14430,C14430,Plus,Fiber,Yes,No,Yes,Yes,No,No,375.85,17804.62,47
S14431,C14431,Plus,Fiber,Yes,No,Yes,Yes,Yes,No,400.11,10057.72,25
S14432,C14432,Business,Fiber,Yes,No,Yes,Yes,Yes,Yes,828.27,20600.64,25
S14433,C14433,Business,DSL,Yes,Yes,Yes,Yes,Yes,Yes,765.58,29847.8,39
S14434,C14434,Business,Fiber,Yes,Yes,Yes,Yes,Yes,No,819.59,31074.17,38
S14435,C14435,Basic,Fiber,Yes,Yes,No,No,Yes,Yes,256.07,9944.79,39
S14436,C14436,Basic,Fiber,Yes,Yes,Yes,Yes,Yes,No,222.05,3725.62,17
S14437,C14437,Ultra,5G,Yes,Yes,Yes,No,Yes,No,633.71,22123.63,35
S14438,C14438,Plus,Fiber,Yes,Yes,Yes,Yes,No,Yes,414.47,18260.18,44
S14439,C14439,Ultra,5G,Yes,Yes,Yes,Yes,No,Yes,611.19,22084.95,36
S14440,C14440,Basic,Fiber,Yes,Yes,Yes,No,Yes,Yes,240.21,9513.85,40
S14441,C14441,Plus,5G,Yes,Yes,No,No,No,No,451.89,5867.26,13
S14442,C14442,Ultra,5G,Yes,No,No,Yes,Yes,Yes,607.29,6728.04,11
S14443,C14443,Plus,Fiber,Yes,Yes,No,No,No,Yes,415.18,16285.2,39
S14444,C14444,Basic,Fiber,Yes,No,Yes,Yes,No,Yes,259.3,14327.85,55
S14445,C14445,Basic,5G,Yes,No,Yes,No,Yes,Yes,266.13,15148.08,57
S14446,C14446,Basic,Fiber,No,No phone,Yes,Yes,No,Yes,239.92,12622.28,52
S14447,C14447,Basic,DSL,Yes,No,Yes,No,Yes,Yes,171.16,8907.66,52
S14448,C14448,Ultra,No Internet,Yes,Yes,No,No,Yes,No,547.69,26393.57,48
S14449,C14449,Plus,Fiber,Yes,Yes,No,Yes,No,No,411.9,15547.65,38
S14450,C14450,Basic,Fiber,Yes,No,No,Yes,No,No,271.01,12671.6,47
S14451,C14451,Ultra,Fiber,Yes,No,No,No,Yes,No,592.78,32052.13,54
S14452,C14452,Basic,Fiber,Yes,No,No,No,Yes,Yes,231.29,12636.76,54
S14453,C14453,Plus,5G,Yes,No,No,No,No,Yes,408.12,8984.46,22
S14454,C14454,Business,Fiber,Yes,No,No,Yes,No,No,860.82,50761.44,59
S14455,C14455,Ultra,Fiber,Yes,No,Yes,No,No,Yes,654.93,28825.33,44
S14456,C14456,Basic,No Internet,Yes,Yes,No,Yes,No,No,184.31,2047.13,11
S14457,C14457,Plus,5G,No,No phone,No,Yes,Yes,No,441.04,20628.53,47
S14458,C14458,Plus,Fiber,Yes,No,No,No,Yes,Yes,398.96,21004.49,53
S14459,C14459,Ultra,Fiber,Yes,No,Yes,Yes,Yes,No,549.7,8106.99,15
S14460,C14460,Plus,Fiber,Yes,No,No,No,Yes,No,407.17,10692.44,26
S14461,C14461,Business,Fiber,Yes,Yes,No,No,No,No,823.84,48652.93,59
S14462,C14462,Basic,Fiber,Yes,No,Yes,No,No,No,263.49,4383.37,17
S14463,C14463,Plus,Fiber,Yes,No,No,Yes,No,Yes,396.75,16995.91,43
S14464,C14464,Plus,Fiber,Yes,No,No,Yes,No,Yes,383.96,14300.56,37
S14465,C14465,Plus,DSL,Yes,Yes,No,Yes,No,No,338.1,3320.18,10
S14466,C14466,Plus,Fiber,Yes,Yes,Yes,No,No,No,418.85,19726.58,47
S14467,C14467,Plus,Fiber,Yes,Yes,Yes,Yes,Yes,Yes,402.14,7116.11,18
S14468,C14468,Plus,DSL,Yes,Yes,No,No,Yes,Yes,308.1,7083.62,23
S14469,C14469,Ultra,Fiber,Yes,No,No,Yes,Yes,Yes,525.6,14822.62,28
S14470,C14470,Basic,DSL,Yes,No,Yes,No,Yes,No,160.81,7405.34,46
S14471,C14471,Basic,Fiber,No,No phone,No,Yes,No,Yes,254.99,6462.68,25
S14472,C14472,Plus,5G,No,No phone,Yes,No,No,Yes,399.65,8718.32,22
S14473,C14473,Ultra,Fiber,Yes,No,No,No,No,No,595.98,10359.42,17
S14474,C14474,Ultra,DSL,Yes,Yes,No,No,No,Yes,501.88,18558.13,37
S14475,C14475,Business,5G,Yes,Yes,Yes,No,No,No,850.85,30640.56,36
S14476,C14476,Plus,Fiber,Yes,No,No,Yes,No,Yes,380.99,14806.42,39
S14477,C14477,Business,5G,Yes,Yes,No,Yes,No,Yes,835.5,13367.39,16
S14478,C14478,Plus,DSL,Yes,No,Yes,No,No,No,364.02,21045.93,58
S14479,C14479,Business,5G,Yes,No,Yes,No,No,Yes,839.37,16802.37,20
S14480,C14480,Plus,DSL,Yes,No,No,No,No,Yes,345.99,12197.94,35
S14481,C14481,Plus,5G,Yes,Yes,No,Yes,No,Yes,442.29,8366.7,19
S14482,C14482,Plus,No Internet,Yes,No,Yes,No,No,No,297.59,8725.81,29
S14483,C14483,Basic,DSL,No,No phone,Yes,Yes,No,No,214.21,12916.06,60
S14484,C14484,Plus,DSL,Yes,Yes,No,No,No,No,324.51,4603.33,14
S14485,C14485,Ultra,DSL,Yes,No,Yes,No,Yes,No,576.14,22443.57,39
S14486,C14486,Basic,Fiber,Yes,No,No,Yes,No,Yes,312.48,7443.02,24
S14487,C14487,Basic,Fiber,Yes,No,Yes,Yes,Yes,No,286.35,4085.0,14
S14488,C14488,Business,DSL,Yes,Yes,No,Yes,No,No,737.08,9563.39,13
S14489,C14489,Ultra,DSL,Yes,No,No,No,Yes,No,533.02,13864.77,26
S14490,C14490,Plus,No Internet,No,No phone,Yes,Yes,No,Yes,337.64,13855.68,41
S14491,C14491,Plus,5G,Yes,Yes,No,Yes,No,Yes,405.78,5521.03,14
S14492,C14492,Plus,Fiber,Yes,No,Yes,No,Yes,Yes,399.85,22897.35,57
S14493,C14493,Ultra,Fiber,Yes,No,No,Yes,Yes,Yes,613.87,31297.25,51
S14494,C14494,Plus,Fiber,Yes,No,Yes,No,Yes,No,387.16,20663.84,53
S14495,C14495,Plus,5G,Yes,No,No,Yes,No,No,463.58,17685.97,38
S14496,C14496,Basic,DSL,Yes,No,No,Yes,No,Yes,129.71,6430.13,49
S14497,C14497,Basic,Fiber,No,No phone,No,No,No,No,248.9,8095.07,33
S14498,C14498,Plus,5G,Yes,Yes,No,Yes,Yes,Yes,430.84,22299.44,52
S14499,C14499,Basic,Fiber,Yes,Yes,Yes,Yes,No,Yes,252.17,8895.69,35
S14500,C14500,Business,Fiber,Yes,No,No,No,Yes,Yes,858.77,31767.58,37
S14501,C14501,Business,DSL,Yes,Yes,No,No,Yes,Yes,747.07,14069.51,19
S14502,C14502,Ultra,DSL,Yes,No,No,Yes,Yes,Yes,568.28,33985.4,60
S14503,C14503,Basic,Fiber,Yes,Yes,No,Yes,Yes,Yes,257.5,8218.08,32
S14504,C14504,Ultra,Fiber,Yes,Yes,Yes,Yes,No,Yes,609.53,17741.82,29
S14505,C14505,Ultra,No Internet,Yes,Yes,No,Yes,Yes,Yes,536.99,26836.92,50
S14506,C14506,Basic,5G,No,No phone,No,Yes,Yes,Yes,301.59,7545.57,25
S14507,C14507,Plus,Fiber,Yes,No,Yes,No,No,No,388.63,10455.54,27
S14508,C14508,Ultra,Fiber,Yes,No,No,No,No,Yes,573.1,28622.08,50
S14509,C14509,Ultra,DSL,Yes,Yes,Yes,Yes,No,No,491.68,26916.56,55
S14510,C14510,Ultra,Fiber,Yes,Yes,No,Yes,Yes,No,557.59,17738.98,32
S14511,C14511,Basic,Fiber,No,No phone,No,No,Yes,No,254.88,15395.64,60
S14512,C14512,Basic,DSL,Yes,Yes,Yes,No,Yes,Yes,197.65,11100.37,56
S14513,C14513,Ultra,Fiber,Yes,No,Yes,Yes,Yes,No,625.79,13808.23,22
S14514,C14514,Plus,Fiber,Yes,Yes,No,No,Yes,Yes,379.06,9886.44,26
S14515,C14515,Business,Fiber,Yes,Yes,No,Yes,No,No,773.0,11617.28,15
S14516,C14516,Plus,Fiber,Yes,No,No,Yes,Yes,Yes,370.33,19753.03,53
S14517,C14517,Basic,Fiber,No,No phone,Yes,No,No,No,245.39,3497.18,14
S14518,C14518,Business,Fiber,Yes,Yes,No,Yes,No,Yes,802.56,26542.57,33
S14519,C14519,Plus,Fiber,Yes,Yes,Yes,No,Yes,No,387.51,13134.06,34
S14520,C14520,Plus,Fiber,Yes,Yes,No,Yes,No,Yes,462.99,25938.23,56
S14521,C14521,Basic,Fiber,No,No phone,No,No,Yes,Yes,231.37,11191.06,49
S14522,C14522,Business,No Internet,Yes,No,No,No,Yes,No,786.37,25132.1,32
S14523,C14523,Ultra,No Internet,Yes,Yes,No,Yes,No,No,510.74,19418.75,38
S14524,C14524,Basic,Fiber,Yes,No,No,No,Yes,Yes,246.62,4081.16,16
S14525,C14525,Plus,Fiber,Yes,No,Yes,Yes,Yes,No,387.09,8583.85,22
S14526,C14526,Basic,DSL,Yes,Yes,Yes,Yes,Yes,No,175.29,9000.77,52
S14527,C14527,Basic,No Internet,Yes,No,No,Yes,Yes,No,175.75,7600.24,43
S14528,C14528,Basic,5G,Yes,Yes,Yes,Yes,Yes,Yes,254.29,4052.84,16
S14529,C14529,Basic,Fiber,Yes,No,Yes,Yes,Yes,Yes,232.07,8756.82,37
S14530,C14530,Plus,Fiber,Yes,Yes,Yes,No,Yes,No,350.51,14381.49,41
S14531,C14531,Business,Fiber,Yes,No,No,No,No,No,762.23,31240.15,41
S14532,C14532,Basic,Fiber,Yes,Yes,No,Yes,No,Yes,260.84,5769.03,22
S14533,C14533,Ultra,5G,Yes,No,Yes,No,Yes,No,615.01,29508.61,48
S14534,C14534,Basic,DSL,Yes,Yes,Yes,Yes,Yes,Yes,178.88,7839.62,44
S14535,C14535,Plus,Fiber,Yes,No,No,No,No,No,408.01,7606.54,19
S14536,C14536,Basic,No Internet,Yes,No,No,Yes,Yes,Yes,237.93,5385.5,23
S14537,C14537,Basic,5G,Yes,Yes,No,No,Yes,Yes,291.37,15685.74,54
S14538,C14538,Plus,DSL,Yes,Yes,Yes,No,Yes,No,343.49,12138.42,35
S14539,C14539,Basic,Fiber,Yes,Yes,No,Yes,No,No,257.98,7820.23,30
S14540,C14540,Basic,5G,Yes,Yes,Yes,Yes,No,Yes,230.69,3698.95,16
S14541,C14541,Basic,DSL,Yes,No,No,No,Yes,No,179.08,9630.08,55
S14542,C14542,Plus,5G,Yes,Yes,No,Yes,No,Yes,425.04,18130.39,43
S14543,C14543,Basic,DSL,Yes,No,Yes,Yes,Yes,No,204.38,9751.65,48
S14544,C14544,Business,5G,Yes,No,Yes,Yes,No,No,839.11,14213.33,17
S14545,C14545,Basic,5G,Yes,Yes,No,No,Yes,Yes,284.93,10161.48,36
S14546,C14546,Basic,DSL,Yes,No,No,No,No,Yes,211.07,4224.75,20
S14547,C14547,Plus,5G,Yes,Yes,No,No,Yes,Yes,478.43,27328.99,57
S14548,C14548,Plus,Fiber,Yes,Yes,Yes,Yes,No,No,375.85,15803.31,42
S14549,C14549,Business,Fiber,Yes,Yes,Yes,Yes,No,No,829.44,36486.53,44
S14550,C14550,Basic,5G,Yes,No,No,No,No,Yes,294.02,6172.97,21
S14551,C14551,Business,Fiber,Yes,Yes,No,Yes,Yes,Yes,793.33,26919.16,34
S14552,C14552,Basic,DSL,Yes,Yes,Yes,No,Yes,No,185.12,4234.45,23
S14553,C14553,Ultra,DSL,No,No phone,No,No,No,No,552.29,8876.98,16
S14554,C14554,Plus,Fiber,Yes,Yes,Yes,No,Yes,Yes,417.87,24505.68,59
S14555,C14555,Plus,5G,Yes,No,No,No,No,No,425.75,18639.22,44
S14556,C14556,Plus,DSL,Yes,Yes,No,No,Yes,No,332.3,12018.32,36
S14557,C14557,Business,Fiber,Yes,No,Yes,No,No,Yes,796.32,31911.46,40
S14558,C14558,Plus,5G,Yes,No,Yes,No,No,Yes,440.47,22876.42,52
S14559,C14559,Plus,DSL,Yes,No,Yes,Yes,Yes,Yes,321.75,15362.9,48
S14560,C14560,Plus,DSL,Yes,Yes,Yes,Yes,No,No,332.47,8949.58,27
S14561,C14561,Basic,DSL,Yes,No,Yes,Yes,Yes,Yes,217.58,12590.22,58
S14562,C14562,Plus,5G,Yes,No,No,Yes,No,Yes,430.37,19011.12,44
S14563,C14563,Basic,5G,No,No phone,No,Yes,Yes,No,288.03,12643.37,44
S14564,C14564,Business,DSL,Yes,No,Yes,Yes,No,No,750.41,19440.05,26
S14565,C14565,Plus,Fiber,Yes,Yes,Yes,No,Yes,No,372.92,12280.83,33
S14566,C14566,Basic,Fiber,No,No phone,No,No,Yes,No,251.18,13127.66,52
S14567,C14567,Plus,DSL,Yes,No,Yes,Yes,No,No,313.72,12107.49,39
S14568,C14568,Plus,Fiber,No,No phone,No,No,No,No,351.58,11661.91,33
S14569,C14569,Basic,Fiber,No,No phone,Yes,Yes,Yes,No,272.93,7818.58,28
S14570,C14570,Plus,5G,Yes,No,Yes,Yes,No,Yes,402.88,13759.77,34
S14571,C14571,Business,DSL,Yes,Yes,No,No,No,No,789.42,18900.18,24
S14572,C14572,Basic,DSL,No,No phone,No,No,No,Yes,202.95,2946.89,15
S14573,C14573,Business,No Internet,Yes,No,No,Yes,No,Yes,739.91,28243.86,38
S14574,C14574,Plus,Fiber,Yes,Yes,No,Yes,No,No,392.31,10162.41,26
S14575,C14575,Basic,5G,No,No phone,No,Yes,No,No,222.24,5603.85,25
S14576,C14576,Ultra,Fiber,Yes,No,Yes,No,Yes,No,557.1,25502.98,46
S14577,C14577,Plus,5G,Yes,Yes,No,No,No,Yes,388.84,7096.68,18
S14578,C14578,Plus,Fiber,Yes,No,No,No,Yes,Yes,372.42,20502.98,55
S14579,C14579,Ultra,No Internet,Yes,No,No,No,No,No,522.32,8385.44,16
S14580,C14580,Ultra,DSL,Yes,Yes,Yes,No,No,Yes,561.06,20762.71,37
S14581,C14581,Plus,Fiber,Yes,No,No,No,Yes,Yes,374.57,10941.86,29
S14582,C14582,Ultra,5G,No,No phone,Yes,Yes,No,Yes,664.67,35172.89,53
S14583,C14583,Ultra,5G,Yes,Yes,No,No,Yes,Yes,620.66,14330.8,23
S14584,C14584,Business,Fiber,Yes,Yes,No,Yes,Yes,No,792.07,25337.11,32
S14585,C14585,Business,DSL,Yes,Yes,Yes,Yes,No,No,768.68,30803.07,40
S14586,C14586,Basic,5G,Yes,No,No,No,No,No,297.73,15986.29,54
S14587,C14587,Ultra,Fiber,Yes,Yes,Yes,No,Yes,Yes,631.1,17065.94,27
S14588,C14588,Basic,5G,Yes,Yes,No,Yes,Yes,Yes,240.48,8333.27,35
S14589,C14589,Ultra,5G,Yes,No,Yes,Yes,No,No,615.27,14726.89,24
S14590,C14590,Ultra,5G,Yes,Yes,Yes,Yes,Yes,Yes,583.75,8777.79,15
S14591,C14591,Business,No Internet,Yes,No,No,Yes,No,No,749.93,39704.82,53
S14592,C14592,Business,Fiber,Yes,Yes,Yes,No,No,Yes,783.04,28228.05,36
S14593,C14593,Basic,5G,Yes,Yes,No,No,Yes,No,294.22,11456.62,39
S14594,C14594,Basic,Fiber,No,No phone,Yes,Yes,Yes,Yes,234.05,3009.78,13
S14595,C14595,Ultra,DSL,Yes,Yes,No,No,No,Yes,530.77,30762.56,58
S14596,C14596,Basic,5G,Yes,No,Yes,Yes,No,No,302.71,10122.45,33
S14597,C14597,Business,Fiber,Yes,No,Yes,No,No,No,787.82,11896.5,15
S14598,C14598,Plus,Fiber,Yes,Yes,No,No,No,No,418.32,15138.57,36
S14599,C14599,Basic,Fiber,Yes,No,No,Yes,Yes,Yes,232.43,5743.76,25
S14600,C14600,Basic,Fiber,Yes,No,Yes,No,No,Yes,198.38,6058.82,30
S14601,C14601,Basic,Fiber,Yes,Yes,No,No,No,Yes,292.28,8377.6,29
S14602,C14602,Business,Fiber,Yes,No,No,No,Yes,No,817.63,46502.16,57
S14603,C14603,Plus,DSL,Yes,No,No,No,Yes,Yes,367.68,7370.54,20
S14604,C14604,Basic,Fiber,Yes,No,No,No,Yes,Yes,250.99,8298.24,33
S14605,C14605,Basic,Fiber,Yes,Yes,Yes,No,Yes,Yes,229.7,3142.96,13
S14606,C14606,Plus,No Internet,Yes,Yes,No,Yes,Yes,Yes,359.07,16196.41,45
S14607,C14607,Ultra,Fiber,Yes,Yes,No,No,Yes,Yes,560.05,32424.32,58
S14608,C14608,Ultra,Fiber,Yes,Yes,Yes,Yes,Yes,No,633.78,21059.24,33
S14609,C14609,Plus,5G,Yes,Yes,No,No,Yes,No,385.98,6633.1,17
S14610,C14610,Business,5G,Yes,Yes,No,No,No,Yes,786.17,36972.96,47
S14611,C14611,Plus,Fiber,Yes,Yes,Yes,No,No,No,379.8,4537.57,12
S14612,C14612,Plus,Fiber,Yes,No,Yes,No,Yes,No,379.14,9471.91,25
S14613,C14613,Ultra,No Internet,Yes,No,No,No,Yes,Yes,558.01,10523.52,19
S14614,C14614,Ultra,Fiber,Yes,Yes,No,Yes,Yes,No,571.79,20003.98,35
S14615,C14615,Basic,5G,Yes,Yes,Yes,Yes,No,Yes,296.74,17256.24,58
S14616,C14616,Basic,DSL,Yes,Yes,No,Yes,Yes,No,185.79,8385.33,45
S14617,C14617,Plus,DSL,Yes,No,Yes,No,Yes,No,333.75,13776.73,41
S14618,C14618,Basic,5G,Yes,No,No,Yes,No,No,259.89,15627.25,60
S14619,C14619,Basic,Fiber,Yes,Yes,Yes,No,No,Yes,311.19,11716.92,38
S14620,C14620,Business,5G,Yes,Yes,No,Yes,Yes,Yes,804.82,24923.93,31
S14621,C14621,Basic,Fiber,Yes,Yes,Yes,Yes,Yes,Yes,266.74,5782.11,22
S14622,C14622,Plus,DSL,Yes,Yes,No,No,No,No,340.47,7512.16,22
S14623,C14623,Plus,Fiber,No,No phone,No,No,No,Yes,367.94,10735.11,29
S14624,C14624,Ultra,Fiber,Yes,Yes,No,No,No,Yes,627.4,26377.56,42
S14625,C14625,Plus,Fiber,Yes,Yes,Yes,No,No,No,365.25,17232.61,47
S14626,C14626,Basic,Fiber,Yes,No,No,Yes,Yes,Yes,246.68,12490.04,51
S14627,C14627,Ultra,Fiber,Yes,No,No,No,Yes,No,543.79,9139.99,17
S14628,C14628,Basic,Fiber,Yes,Yes,No,No,Yes,No,229.61,5633.34,25
