customer_id,month,calls_minutes,sms_count,data_gb,roaming_gb,app_usage_hours,downtime_hours,slow_days
C14278,2024-05,329,124,39.3,0.3,65.6,0.5,2
C14278,2024-06,466,199,75.5,2.9,55.3,1.3,1
C14278,2024-07,636,107,70.1,0.5,68.9,0.7,1
C14278,2024-08,575,87,61.9,0.7,46.9,2.8,0
C14278,2024-09,355,101,23.6,0.2,64.1,2.2,2
C14278,2024-10,622,115,53.9,0.1,67.7,0.6,1
C14278,2024-11,541,231,61.2,1.3,27.3,1.0,2
C14278,2024-12,404,191,59.2,0.2,58.9,0.2,1
C14279,2024-01,353,120,33.4,0.4,30.2,2.9,4
C14279,2024-02,354,145,42.2,2.0,64.6,0.1,1
C14279,2024-03,277,166,19.8,0.1,56.4,0.1,3
C14279,2024-04,235,239,41.6,0.9,32.2,0.6,1
C14279,2024-05,515,235,79.8,0.0,77.3,2.4,2
C14279,2024-06,375,131,35.9,1.3,19.1,4.8,0
C14279,2024-07,257,144,45.6,0.5,26.7,0.7,2
C14279,2024-08,477,68,45.2,1.0,28.7,0.7,0
C14279,2024-09,396,55,45.2,1.9,49.3,5.7,3
C14279,2024-10,299,212,50.1,0.1,51.6,1.7,0
C14279,2024-11,277,15,47.7,0.5,43.6,0.3,1
C14279,2024-12,318,173,43.4,2.2,61.2,0.6,5
C14280,2024-01,389,157,42.8,0.5,23.5,1.1,3
C14280,2024-02,186,98,53.5,1.9,50.1,1.5,2
C14280,2024-03,301,126,17.7,0.5,49.7,1.3,1
C14280,2024-04,352,360,60.6,0.2,21.9,0.9,1
C14280,2024-05,373,143,34.9,0.5,31.2,1.4,2
C14280,2024-06,253,119,32.3,1.3,34.8,1.5,0
C14280,2024-07,386,97,69.0,1.2,34.5,1.0,2
C14280,2024-08,419,163,32.9,0.0,56.7,1.1,2
C14280,2024-09,372,124,71.2,0.2,48.8,3.2,2
C14280,2024-10,224,90,54.7,0.2,57.5,1.4,0
C14280,2024-11,267,210,52.7,0.8,40.9,2.2,3
C14280,2024-12,452,40,31.1,0.5,44.5,2.6,0
C14281,2024-01,243,257,28.1,0.2,36.2,0.4,0
C14281,2024-02,577,146,65.5,2.5,52.4,1.8,2
C14281,2024-03,454,58,46.4,0.1,62.9,1.1,1
C14281,2024-04,272,215,46.9,0.6,51.5,0.1,0
C14281,2024-05,308,85,55.5,2.5,46.7,0.6,2
C14281,2024-06,368,168,47.3,2.4,52.0,0.4,0
C14281,2024-07,470,223,27.6,0.2,53.6,0.3,0
C14281,2024-08,254,113,36.2,0.7,57.0,2.6,1
C14281,2024-09,444,224,69.5,0.2,50.8,0.6,0
C14281,2024-10,297,83,28.1,0.2,28.1,0.7,3
C14281,2024-11,442,24,48.6,1.5,60.7,4.0,1
C14281,2024-12,242,152,41.5,0.3,67.9,0.3,1
C14282,2024-01,310,96,83.8,0.2,45.5,0.1,6
C14282,2024-02,143,173,42.5,1.9,49.5,0.6,7
C14282,2024-03,352,176,28.5,0.6,41.9,1.3,0
C14282,2024-04,357,135,34.5,1.2,25.7,1.1,2
C14282,2024-05,198,137,45.0,6.6,48.6,0.1,5
C14282,2024-06,278,237,45.8,1.8,47.2,0.0,2
C14282,2024-07,210,101,51.1,1.9,51.7,0.2,3
C14282,2024-08,179,87,15.5,0.8,71.6,0.5,2
C14282,2024-09,24,215,51.9,0.6,65.7,0.3,0
C14282,2024-10,263,144,42.4,0.7,48.6,0.7,0
C14282,2024-11,378,43,48.1,2.9,65.8,1.0,3
C14282,2024-12,195,157,51.7,0.7,59.5,1.1,1
C14283,2024-01,413,206,25.5,1.3,74.3,1.8,0
C14283,2024-02,381,129,71.3,0.2,57.0,0.6,0
C14283,2024-03,444,45,67.3,0.1,62.5,0.6,0
C14283,2024-04,432,124,47.0,0.7,65.2,1.0,2
C14283,2024-05,510,9,50.5,1.9,66.0,0.4,0
C14283,2024-06,563,97,39.1,0.5,74.3,0.3,1
C14283,2024-07,542,136,86.1,0.9,72.3,1.9,0
C14283,2024-08,596,181,60.4,1.1,69.3,0.1,0
C14283,2024-09,706,210,44.7,0.1,57.4,0.0,1
C14283,2024-10,505,138,63.0,0.4,49.5,0.5,2
C14283,2024-11,589,194,62.2,0.1,86.1,0.0,0
C14283,2024-12,140,124,55.7,0.6,77.1,0.2,1
C14284,2024-01,527,100,29.1,0.4,23.3,0.3,1
C14284,2024-02,501,168,35.7,0.5,43.0,1.1,0
C14284,2024-03,405,56,60.3,0.1,78.9,2.0,0
C14284,2024-04,468,113,33.0,0.1,80.7,0.3,0
C14284,2024-05,500,77,62.6,1.1,66.3,1.2,1
C14284,2024-06,391,143,64.6,0.2,76.7,0.3,0
C14284,2024-07,544,179,63.0,0.2,61.3,1.1,2
C14284,2024-08,476,245,38.5,0.2,69.8,0.3,1
C14284,2024-09,330,187,52.3,1.1,73.8,0.5,1
C14284,2024-10,514,180,37.3,1.4,40.5,0.9,1
C14284,2024-11,307,116,32.3,0.6,86.0,0.2,1
C14284,2024-12,560,129,28.6,0.3,88.5,0.1,0
C14285,2024-01,419,201,67.4,0.2,51.9,0.5,1
C14285,2024-02,432,122,70.2,0.5,72.2,0.5,3
C14285,2024-03,520,235,71.5,0.5,34.8,0.2,2
C14285,2024-04,209,133,46.1,0.1,60.8,1.7,1
C14285,2024-05,399,120,62.4,1.0,68.5,1.2,1
C14285,2024-06,462,177,59.4,0.2,57.7,0.1,2
C14285,2024-07,555,238,72.2,0.1,81.0,3.1,1
C14285,2024-08,570,148,91.4,4.4,65.0,2.1,2
C14285,2024-09,316,169,68.0,2.1,70.7,0.1,3
C14285,2024-10,405,104,75.6,1.0,66.4,0.6,2
C14285,2024-11,227,46,76.0,0.9,85.5,0.2,0
C14285,2024-12,336,229,52.6,0.2,44.9,0.1,1
C14286,2024-01,276,111,25.4,0.0,74.5,0.8,1
C14286,2024-02,463,161,18.2,0.1,52.0,0.1,2
C14286,2024-03,439,80,7.8,1.5,30.8,0.4,1
C14286,2024-04,230,202,40.2,1.1,78.9,0.1,1
C14286,2024-05,534,226,0.5,2.0,62.0,0.4,1
C14286,2024-06,364,125,57.4,2.1,26.0,0.3,0
C14286,2024-07,290,56,41.1,0.2,58.3,0.2,0
C14286,2024-08,253,106,22.3,0.3,16.2,0.8,0
C14286,2024-09,298,218,64.7,0.7,57.2,0.1,0
C14286,2024-10,372,219,45.0,0.3,59.1,1.4,2
C14286,2024-11,382,90,26.7,0.3,57.4,1.0,0
C14286,2024-12,158,161,39.8,0.1,51.6,0.1,1
C14287,2024-01,535,208,60.1,1.5,62.6,0.4,0
C14287,2024-02,458,73,46.0,1.7,29.6,1.1,0
C14287,2024-03,545,137,37.8,1.2,72.2,1.0,0
C14287,2024-04,279,137,68.8,0.3,75.1,1.2,0
C14287,2024-05,338,140,55.0,0.7,93.1,1.3,1
C14287,2024-06,318,199,61.8,0.2,79.8,0.6,0
C14287,2024-07,373,110,27.8,1.5,39.9,0.1,0
C14287,2024-08,421,85,51.5,1.3,85.4,0.7,0
C14287,2024-09,462,238,19.0,0.7,43.8,0.1,0
C14287,2024-10,441,185,50.8,0.3,62.5,0.4,0
C14287,2024-11,397,153,56.8,2.1,48.1,1.5,1
C14287,2024-12,485,116,45.7,0.4,40.3,0.1,1
C14288,2024-01,253,106,60.3,0.3,31.7,0.0,1
C14288,2024-02,413,204,79.6,0.1,70.1,0.2,0
C14288,2024-03,491,232,48.4,1.0,70.8,0.2,0
C14288,2024-04,394,228,47.9,0.2,72.9,0.2,0
C14288,2024-05,467,174,59.2,0.1,73.4,0.4,1
C14288,2024-06,611,153,63.9,0.3,106.0,0.5,1
C14288,2024-07,508,197,66.5,0.5,79.5,0.0,2
C14288,2024-08,388,136,85.0,1.1,60.5,1.2,0
C14288,2024-09,368,164,51.2,0.6,64.5,0.2,0
C14288,2024-10,351,172,65.0,0.1,67.3,0.9,2
C14288,2024-11,489,165,54.8,3.9,91.9,0.2,1
C14288,2024-12,444,166,37.8,0.5,39.9,0.5,2
C14289,2024-01,370,77,45.3,2.0,64.4,0.2,1
C14289,2024-02,216,222,22.2,0.0,68.0,0.2,1
C14289,2024-03,301,124,49.1,0.8,64.0,0.5,2
C14289,2024-04,342,160,28.6,0.3,22.9,0.7,2
C14289,2024-05,260,161,27.1,1.6,39.6,3.0,0
C14289,2024-06,250,185,26.6,0.6,49.5,0.3,1
C14289,2024-07,211,61,25.7,0.3,46.9,0.3,1
C14289,2024-08,281,62,53.6,1.4,56.8,0.9,1
C14289,2024-09,305,187,61.4,1.0,63.6,0.7,1
C14289,2024-10,414,136,39.5,0.2,29.6,0.0,1
C14289,2024-11,200,0,57.0,0.2,64.2,0.3,0
C14289,2024-12,384,131,28.9,2.2,56.4,0.3,2
C14290,2024-01,317,34,78.6,0.5,24.6,0.9,0
C14290,2024-02,240,154,60.8,1.7,40.2,0.1,3
C14290,2024-03,249,158,74.1,0.7,28.5,0.4,2
C14290,2024-04,372,195,50.1,0.2,62.3,0.8,3
C14290,2024-05,350,164,40.6,2.7,65.1,0.8,1
C14290,2024-06,23,28,51.2,0.4,27.5,1.2,2
C14290,2024-07,197,173,43.1,0.5,16.7,0.0,1
C14290,2024-08,295,265,34.4,2.5,23.1,0.3,1
C14290,2024-09,261,105,53.0,0.0,43.5,1.0,0
C14290,2024-10,187,77,53.0,4.4,37.2,0.3,2
C14290,2024-11,437,157,59.2,0.6,9.1,4.3,1
C14290,2024-12,290,119,30.2,0.3,59.7,0.1,1
C14291,2024-01,272,132,23.0,0.6,22.8,0.9,0
C14291,2024-02,172,165,48.1,1.7,21.4,0.0,1
C14291,2024-03,252,210,59.2,0.2,48.2,2.8,1
C14291,2024-04,348,228,40.0,0.7,39.2,3.5,1
C14291,2024-05,380,154,39.2,1.2,42.2,0.4,1
C14291,2024-06,451,76,42.5,1.6,24.6,1.5,0
C14291,2024-07,537,160,42.8,0.2,67.7,0.2,0
C14291,2024-08,229,36,43.2,0.4,30.5,0.3,3
C14291,2024-09,246,94,50.5,0.4,37.6,0.6,3
C14291,2024-10,168,107,45.3,0.2,82.7,0.0,5
C14291,2024-11,129,92,44.6,0.0,50.1,2.0,2
C14291,2024-12,322,152,50.7,0.6,53.6,1.2,1
C14292,2024-01,410,185,55.5,0.0,74.2,0.6,0
C14292,2024-02,417,170,64.9,0.0,44.3,0.7,1
C14292,2024-03,308,130,67.3,0.6,64.3,1.4,2
C14292,2024-04,645,52,47.0,0.5,37.5,0.1,3
C14292,2024-05,484,229,85.2,1.3,107.1,0.2,4
C14292,2024-06,511,83,30.2,0.7,53.8,2.2,3
C14292,2024-07,288,150,88.0,0.3,52.0,1.0,1
C14292,2024-08,390,198,83.7,0.4,67.5,0.2,1
C14292,2024-09,517,67,89.0,0.0,85.5,0.5,1
C14292,2024-10,432,122,69.6,0.6,76.4,2.7,1
C14292,2024-11,372,123,80.4,0.5,63.2,0.3,2
C14292,2024-12,466,173,65.2,1.8,58.0,0.2,3
C14293,2024-01,256,78,27.3,0.4,49.7,0.9,2
C14293,2024-02,169,241,23.2,3.1,35.7,1.4,1
C14293,2024-03,348,124,39.7,0.4,48.9,0.7,3
C14293,2024-04,353,97,23.1,3.5,73.2,1.5,1
C14293,2024-05,436,231,48.5,0.0,29.6,2.8,0
C14293,2024-06,261,180,28.4,0.8,16.2,0.1,1
C14293,2024-07,378,47,50.8,0.2,49.6,0.1,0
C14293,2024-08,269,185,53.0,0.2,80.2,0.2,2
C14293,2024-09,278,75,50.7,1.0,51.3,0.9,1
C14293,2024-10,244,174,28.1,0.2,34.6,0.6,1
C14293,2024-11,349,284,62.7,0.1,16.2,0.0,0
C14293,2024-12,171,141,34.8,0.5,31.2,1.0,0
C14294,2024-01,392,273,23.0,0.9,47.4,0.9,2
C14294,2024-02,362,167,53.9,1.0,62.3,0.2,0
C14294,2024-03,339,146,42.6,2.4,62.1,0.0,0
C14294,2024-04,202,97,24.8,0.6,7.7,2.2,0
C14294,2024-05,487,28,53.6,0.6,77.9,0.4,3
C14294,2024-06,273,245,35.9,0.6,38.8,1.3,0
C14294,2024-07,167,146,31.3,1.7,35.4,0.1,1
C14294,2024-08,373,220,37.4,1.2,57.8,0.6,0
C14294,2024-09,382,84,32.7,1.0,114.9,0.2,0
C14294,2024-10,470,183,31.7,0.2,20.4,0.1,0
C14294,2024-11,253,114,26.0,0.2,36.9,0.1,0
C14294,2024-12,431,180,36.3,1.6,54.9,0.5,0
C14295,2024-01,302,117,41.1,5.1,31.1,0.2,3
C14295,2024-02,239,134,62.2,3.9,38.9,6.0,1
C14295,2024-03,344,110,37.7,1.2,36.8,0.6,1
C14295,2024-04,237,184,12.4,0.4,41.3,1.5,1
C14295,2024-05,129,228,27.2,0.7,61.3,0.2,3
C14295,2024-06,305,217,54.1,0.1,51.1,0.6,2
C14295,2024-07,365,24,30.5,1.3,38.1,1.6,3
C14295,2024-08,296,56,35.6,0.9,70.3,1.3,3
C14295,2024-09,431,128,55.3,0.0,66.3,0.5,2
C14295,2024-10,350,160,60.0,1.5,59.0,2.1,1
C14295,2024-11,555,135,48.1,0.6,11.1,0.3,2
C14295,2024-12,501,169,32.0,0.1,38.5,1.7,1
C14296,2024-01,681,60,48.1,0.8,73.3,0.1,1
C14296,2024-02,358,20,56.6,1.5,60.5,0.0,2
C14296,2024-03,399,51,40.5,1.1,71.0,0.1,0
C14296,2024-04,403,92,38.6,0.6,70.2,1.9,0
C14296,2024-05,590,117,29.4,0.2,55.1,1.5,2
C14296,2024-06,790,172,44.6,1.5,56.5,0.2,1
C14296,2024-07,458,125,25.1,0.1,60.4,0.1,0
C14296,2024-08,360,134,57.5,0.2,82.2,0.3,0
C14296,2024-09,200,213,32.7,1.0,51.0,0.3,3
C14296,2024-10,379,100,38.8,1.3,72.7,0.6,1
C14296,2024-11,592,263,53.3,1.8,48.7,0.2,2
C14296,2024-12,595,227,42.5,0.9,50.9,0.3,0
C14297,2024-01,340,203,27.0,0.6,72.5,0.9,1
C14297,2024-02,704,70,47.1,1.8,50.7,0.5,1
C14297,2024-03,324,201,44.5,0.5,44.7,0.3,0
C14297,2024-04,340,51,27.0,0.3,44.5,0.4,1
C14297,2024-05,572,296,43.7,0.6,41.9,1.6,0
C14297,2024-06,453,93,44.2,0.6,84.6,0.4,1
C14297,2024-07,710,173,59.7,1.1,55.7,0.5,0
C14297,2024-08,278,204,27.3,0.6,65.9,0.2,0
C14297,2024-09,371,197,69.1,0.5,52.4,0.0,0
C14297,2024-10,602,84,54.7,0.1,62.7,0.4,0
C14297,2024-11,208,118,37.8,2.1,56.4,0.1,1
C14297,2024-12,442,222,35.3,0.8,89.0,0.3,1
C14298,2024-01,337,0,20.3,0.3,17.6,0.4,0
C14298,2024-02,434,55,14.4,2.8,57.8,1.2,1
C14298,2024-03,416,88,46.0,0.3,46.6,0.2,1
C14298,2024-04,619,92,35.5,1.2,50.3,0.2,1
C14298,2024-05,308,112,28.0,1.7,53.0,0.2,0
C14298,2024-06,377,159,47.5,0.9,51.7,1.9,2
C14298,2024-07,451,89,22.3,0.4,71.7,0.0,1
C14298,2024-08,458,113,52.4,0.5,28.1,0.2,0
C14298,2024-09,312,100,73.3,0.6,40.8,0.3,2
C14298,2024-10,122,202,51.8,0.2,51.2,0.6,2
C14298,2024-11,402,186,60.8,0.1,13.8,0.1,1
C14298,2024-12,213,0,64.9,0.4,55.3,0.7,0
C14299,2024-01,377,95,33.8,0.9,50.0,0.0,1
C14299,2024-02,208,71,9.5,0.3,34.2,0.3,1
C14299,2024-03,252,81,19.2,0.1,23.0,0.3,1
C14299,2024-04,311,72,51.2,0.3,63.4,0.4,0
C14299,2024-05,340,49,25.6,2.5,41.2,0.2,0
C14299,2024-06,200,203,43.3,0.4,39.4,0.4,0
C14299,2024-07,191,203,56.6,1.5,22.9,0.7,0
C14299,2024-08,385,49,45.2,1.4,25.1,0.5,2
C14299,2024-09,140,211,28.5,0.4,15.9,0.3,0
C14299,2024-10,450,129,36.3,0.7,33.4,0.3,0
C14299,2024-11,353,173,53.3,0.4,62.5,0.1,0
C14299,2024-12,356,101,21.1,0.3,59.3,1.8,2
C14300,2024-01,367,174,59.6,0.4,68.2,0.1,0
C14300,2024-02,201,169,49.7,0.6,106.3,0.6,1
C14300,2024-03,390,214,46.4,0.2,41.7,0.1,0
C14300,2024-04,363,169,69.5,0.6,93.5,0.2,0
C14300,2024-05,286,129,46.1,0.4,69.9,1.1,2
C14300,2024-06,310,140,55.6,1.4,53.1,1.1,0
C14300,2024-07,582,4,66.6,0.2,53.2,0.5,0
C14300,2024-08,311,170,67.1,0.2,80.8,0.1,1
C14300,2024-09,675,180,53.1,2.9,47.1,0.6,0
C14300,2024-10,424,105,55.7,3.1,67.6,0.1,1
C14300,2024-11,424,194,49.0,0.6,88.1,0.9,0
C14300,2024-12,308,262,20.7,1.7,72.3,1.4,0
C14301,2024-01,450,19,64.4,0.1,67.9,0.3,1
C14301,2024-02,623,201,21.7,0.1,37.2,0.3,1
C14301,2024-03,488,34,49.9,0.8,69.7,0.3,2
C14301,2024-04,447,53,45.6,0.4,76.4,0.5,1
C14301,2024-05,469,34,53.9,1.4,39.8,0.1,0
C14301,2024-06,466,194,38.1,0.9,59.6,0.2,0
C14301,2024-07,363,165,71.3,0.9,43.0,1.0,0
C14301,2024-08,417,158,49.6,0.7,8.1,1.8,1
C14301,2024-09,241,136,55.4,1.8,55.0,1.4,0
C14301,2024-10,252,218,58.5,1.1,53.8,0.1,0
C14301,2024-11,408,117,67.9,1.8,75.1,0.2,2
C14301,2024-12,564,209,55.7,1.1,40.7,0.0,0
C14302,2024-01,310,31,36.3,2.7,60.3,0.4,1
C14302,2024-02,162,220,22.7,0.6,31.5,0.2,0
C14302,2024-03,414,137,36.3,2.0,59.1,0.1,0
C14302,2024-04,339,67,33.5,1.0,73.2,0.1,1
C14302,2024-05,314,145,40.4,0.0,51.3,0.3,2
C14302,2024-06,404,207,39.7,0.5,51.8,0.5,1
C14302,2024-07,276,205,64.1,0.1,47.4,0.1,0
C14302,2024-08,386,50,7.4,0.1,43.0,0.3,1
C14302,2024-09,348,128,56.9,3.0,52.3,0.7,1
C14302,2024-10,318,195,44.3,1.8,29.4,1.3,1
C14302,2024-11,232,230,39.1,0.7,36.0,0.3,2
C14302,2024-12,375,131,46.0,0.1,35.2,0.4,0
C14303,2024-01,445,127,14.7,0.0,47.8,0.0,1
C14303,2024-02,390,161,19.5,1.2,48.2,0.8,2
C14303,2024-03,325,143,49.7,1.2,69.6,0.3,0
C14303,2024-04,341,89,42.2,0.2,60.6,0.5,2
C14303,2024-05,299,132,39.3,0.0,22.5,0.0,1
C14303,2024-06,447,142,10.6,1.3,53.2,0.3,0
C14303,2024-07,502,167,34.3,0.1,58.1,0.5,0
C14303,2024-08,257,168,32.2,0.8,57.5,0.1,1
C14303,2024-09,227,251,29.4,0.7,63.3,0.6,1
C14303,2024-10,333,147,37.3,1.2,36.3,0.4,1
C14303,2024-11,345,142,33.1,0.7,74.9,0.2,0
C14303,2024-12,255,225,38.6,0.1,34.0,0.8,1
C14304,2024-01,134,124,43.2,2.3,39.6,0.1,0
C14304,2024-02,258,244,47.3,3.4,41.3,1.5,1
C14304,2024-03,275,196,36.8,0.6,58.4,1.4,2
C14304,2024-04,266,139,34.7,1.3,52.4,0.6,1
C14304,2024-05,272,192,35.9,0.0,56.6,0.4,0
C14304,2024-06,373,77,37.4,0.3,47.9,0.1,0
C14304,2024-07,164,158,52.1,1.2,43.3,0.3,1
C14304,2024-08,444,118,41.8,0.8,55.1,1.4,0
C14304,2024-09,276,99,28.5,0.3,43.8,1.6,1
C14304,2024-10,364,256,41.7,0.1,71.9,0.1,0
C14304,2024-11,318,114,46.2,1.5,50.0,0.2,0
C14304,2024-12,305,46,54.6,0.0,40.8,0.4,1
C14305,2024-01,595,146,38.9,0.0,33.3,0.1,0
C14305,2024-02,374,204,64.1,0.3,77.7,0.1,1
C14305,2024-03,496,42,30.4,0.3,85.4,0.7,1
C14305,2024-04,493,215,32.1,0.5,34.5,0.1,0
C14305,2024-05,664,126,61.3,0.4,63.1,0.1,2
C14305,2024-06,357,50,35.0,0.9,84.3,0.1,0
C14305,2024-07,339,132,57.6,0.5,71.0,1.3,0
C14305,2024-08,419,176,53.2,0.3,87.3,1.9,0
C14305,2024-09,603,98,73.8,0.3,33.8,0.2,2
C14305,2024-10,552,239,38.6,0.6,52.2,0.0,1
C14305,2024-11,561,95,66.3,0.2,50.8,0.3,1
C14305,2024-12,525,41,39.6,0.8,89.4,0.2,0
C14306,2024-01,478,205,47.7,0.1,91.5,0.2,0
C14306,2024-02,456,148,93.0,0.1,28.5,1.1,1
C14306,2024-03,475,129,43.5,0.7,63.0,0.6,0
C14306,2024-04,458,188,55.4,1.5,43.3,1.1,0
C14306,2024-05,477,133,77.5,0.9,92.9,0.1,0
C14306,2024-06,365,139,56.5,0.2,74.5,0.7,1
C14306,2024-07,233,173,64.8,0.4,55.8,0.2,2
C14306,2024-08,189,170,52.4,0.3,65.5,0.8,2
C14306,2024-09,323,131,89.8,1.9,92.5,0.1,0
C14306,2024-10,528,138,58.1,0.5,33.4,0.2,0
C14306,2024-11,414,75,75.0,0.1,66.1,1.6,1
C14306,2024-12,490,201,29.1,1.0,76.5,0.1,0
C14307,2024-01,462,219,33.2,0.0,46.9,0.9,4
C14307,2024-02,207,47,51.7,0.2,61.8,0.0,1
C14307,2024-03,266,89,29.0,0.1,33.5,0.9,0
C14307,2024-04,161,37,46.3,0.1,51.5,3.4,0
C14307,2024-05,255,215,44.9,0.1,68.7,1.1,4
C14307,2024-06,97,190,43.2,0.2,26.8,0.1,2
C14307,2024-07,291,137,33.5,0.2,55.2,2.3,0
C14307,2024-08,359,123,42.3,1.0,81.5,0.3,2
C14307,2024-09,467,158,61.3,0.4,58.5,0.4,2
C14307,2024-10,363,259,40.8,1.6,65.1,0.3,0
C14307,2024-11,244,38,59.1,2.6,60.5,0.8,1
C14307,2024-12,191,0,79.2,0.6,22.1,1.7,2
C14308,2024-01,371,192,66.0,1.1,92.7,0.3,3
C14308,2024-02,589,179,65.0,0.1,69.9,1.3,1
C14308,2024-03,340,151,37.9,1.8,70.1,1.1,3
C14308,2024-04,306,199,54.3,0.0,69.4,0.3,0
C14308,2024-05,429,58,58.3,3.1,86.1,0.7,0
C14308,2024-06,615,192,47.2,1.3,71.5,0.3,1
C14308,2024-07,547,206,71.4,0.3,67.0,1.2,1
C14308,2024-08,635,262,58.8,0.2,79.9,0.0,1
C14308,2024-09,455,11,48.6,0.8,89.7,1.1,1
C14308,2024-10,470,132,32.0,1.5,54.3,0.6,0
C14308,2024-11,438,188,87.0,0.7,43.7,0.4,0
C14308,2024-12,560,208,58.8,0.1,50.6,0.5,1
C14309,2024-01,356,147,48.1,0.8,53.8,0.7,2
C14309,2024-02,279,138,37.7,0.4,64.7,2.4,0
C14309,2024-03,467,67,51.0,0.2,51.7,1.1,1
C14309,2024-04,303,211,52.4,0.4,38.7,0.4,1
C14309,2024-05,167,25,27.8,0.1,65.2,2.3,0
C14309,2024-06,569,88,41.5,0.9,53.7,0.1,0
C14309,2024-07,450,116,21.4,0.5,34.5,0.1,1
C14309,2024-08,291,134,25.2,0.2,37.6,1.1,0
C14309,2024-09,307,102,35.3,0.3,12.5,0.1,1
C14309,2024-10,137,111,42.9,1.3,49.4,0.4,5
C14309,2024-11,388,290,4.7,0.3,60.9,1.6,0
C14309,2024-12,382,179,56.3,0.2,50.0,0.4,1
C14310,2024-01,177,193,29.5,1.4,55.8,0.4,1
C14310,2024-02,428,134,31.3,1.5,54.1,0.9,2
C14310,2024-03,200,352,48.1,0.6,42.1,0.2,0
C14310,2024-04,160,161,25.6,0.0,74.3,2.0,0
C14310,2024-05,300,160,48.7,0.0,84.8,0.5,0
C14310,2024-06,366,189,34.6,1.6,44.2,0.2,0
C14310,2024-07,416,73,57.1,0.4,27.9,0.6,1
C14310,2024-08,420,86,46.0,0.9,60.2,0.2,0
C14310,2024-09,247,114,14.6,0.2,36.0,0.1,3
C14310,2024-10,323,186,66.3,0.2,58.6,0.1,0
C14310,2024-11,536,42,12.8,1.1,49.9,0.5,0
C14310,2024-12,445,282,26.3,2.2,41.4,0.0,1
C14311,2024-01,554,93,53.7,0.4,39.4,0.3,0
C14311,2024-02,344,103,16.4,0.3,1.8,0.5,0
C14311,2024-03,338,45,50.7,0.0,37.5,0.8,1
C14311,2024-04,408,71,35.6,0.5,64.8,0.2,0
C14311,2024-05,125,85,50.6,0.6,33.5,0.0,1
C14311,2024-06,231,86,25.2,1.4,54.7,1.6,0
C14311,2024-07,378,232,43.8,0.0,31.7,0.3,0
C14311,2024-08,177,60,50.4,0.1,53.3,1.8,1
C14311,2024-09,259,40,46.2,1.5,32.1,0.1,1
C14311,2024-10,325,183,39.9,0.9,45.5,0.2,2
C14311,2024-11,361,176,54.2,0.7,27.7,0.4,1
C14311,2024-12,366,72,48.6,0.5,23.0,0.7,0
C14312,2024-01,246,194,46.6,0.6,62.6,0.1,0
C14312,2024-02,164,129,42.5,2.3,83.0,0.3,1
C14312,2024-03,302,137,51.8,0.7,17.5,2.6,1
C14312,2024-04,549,153,33.0,0.5,31.3,1.0,0
C14312,2024-05,225,104,62.1,1.9,32.9,0.6,0
C14312,2024-06,327,40,40.8,0.2,38.9,0.3,0
C14312,2024-07,188,16,32.2,1.5,58.6,0.1,0
C14312,2024-08,259,164,47.7,0.3,29.3,0.8,1
C14312,2024-09,279,137,33.4,0.5,45.9,0.3,1
C14312,2024-10,396,158,53.1,0.0,38.0,1.4,0
C14312,2024-11,361,106,36.2,0.4,72.9,0.3,1
C14312,2024-12,256,164,55.0,1.0,24.8,0.3,3
C14313,2024-01,606,168,69.0,1.2,53.1,0.1,0
C14313,2024-02,510,153,53.3,0.1,64.6,0.9,0
C14313,2024-03,468,41,57.1,0.1,75.6,2.0,2
C14313,2024-04,597,72,57.5,0.3,39.3,0.3,0
C14313,2024-05,496,221,42.7,1.1,64.0,0.4,0
C14313,2024-06,460,94,59.7,0.4,89.9,0.1,2
C14313,2024-07,451,74,51.5,0.0,36.6,0.1,1
C14313,2024-08,363,225,45.5,0.9,73.4,0.6,1
C14313,2024-09,433,129,41.8,0.1,83.9,0.6,0
C14313,2024-10,342,302,44.7,1.0,47.6,0.9,1
C14313,2024-11,404,120,35.7,2.4,92.3,0.5,2
C14313,2024-12,444,146,23.2,0.5,55.7,0.1,1
C14314,2024-01,292,49,51.6,2.0,14.6,0.8,2
C14314,2024-02,451,60,9.0,0.5,45.4,0.8,0
C14314,2024-03,271,176,43.0,0.1,49.0,0.7,3
C14314,2024-04,400,191,69.2,1.7,53.0,1.0,2
C14314,2024-05,387,176,24.2,1.1,41.8,0.2,1
C14314,2024-06,397,0,30.7,1.6,64.0,0.2,1
C14314,2024-07,398,144,4.9,0.8,11.3,2.1,3
C14314,2024-08,333,131,52.9,0.3,62.4,0.5,1
C14314,2024-09,363,19,53.7,0.2,58.5,0.0,1
C14314,2024-10,211,209,75.5,0.1,31.7,2.6,2
C14314,2024-11,163,259,73.7,0.4,39.2,0.9,1
C14314,2024-12,203,94,43.6,0.7,49.6,0.4,3
C14315,2024-01,206,33,35.8,1.1,30.8,0.9,2
C14315,2024-02,218,181,41.1,0.6,65.6,1.0,1
C14315,2024-03,373,60,33.1,0.5,34.8,0.1,1
C14315,2024-04,278,109,67.8,1.6,41.7,0.6,1
C14315,2024-05,198,110,37.0,1.1,29.2,1.0,0
C14315,2024-06,310,103,54.1,0.1,44.4,0.5,1
C14315,2024-07,377,206,38.2,1.8,63.0,0.2,0
C14315,2024-08,114,114,35.3,0.7,70.6,0.6,0
C14315,2024-09,495,132,48.0,0.7,50.3,0.5,0
