customer_id,gender,age,city,region,join_date,contract_type,payment_method,senior_citizen,partner,dependents,paperless_billing
C14593,Male,49,Ismailia,Suez,2021-08-15,One year,Credit card,No,Yes,No,Yes
C14594,Female,18,Luxor,Upper Egypt,2023-09-26,One year,Credit card,No,No,No,No
C14595,Female,41,Port Said,Suez,2020-04-02,Month-to-month,Electronic check,Yes,Yes,Yes,No
C14596,Female,44,Giza,Greater Cairo,2022-05-17,Month-to-month,Bank transfer,No,No,No,No
C14597,Female,38,Luxor,Upper Egypt,2023-11-22,Two year,Bank transfer,No,Yes,Yes,Yes
C14598,Female,60,Alexandria,Delta,2022-02-18,Two year,Electronic check,No,Yes,Yes,Yes
C14599,Female,47,Cairo,Greater Cairo,2022-12-23,One year,Mailed check,No,No,Yes,Yes
C14600,Female,60,Ismailia,Suez,2022-06-12,One year,Electronic check,No,No,No,Yes
C14601,Female,38,Mansoura,Delta,2022-07-01,Month-to-month,Mailed check,No,Yes,No,Yes
C14602,Female,55,Aswan,Upper Egypt,2020-04-23,Month-to-month,Mailed check,No,Yes,Yes,Yes
C14603,Female,64,Mansoura,Delta,2023-06-19,Month-to-month,Bank transfer,No,No,No,No
C14604,Male,60,Assiut,Upper Egypt,2022-03-08,Two year,Electronic check,No,No,No,Yes
C14605,Female,26,Hurghada,Red Sea,2023-10-02,One year,Mailed check,No,No,Yes,Yes
C14606,Female,38,Hurghada,Red Sea,2021-07-10,Two year,Electronic check,No,No,Yes,No
C14607,Female,37,Tanta,Delta,2020-01-21,One year,Electronic check,No,No,Yes,Yes
C14608,Male,48,Aswan,Upper Egypt,2022-03-07,One year,Bank transfer,No,No,Yes,No
C14609,Female,51,Alexandria,Delta,2023-08-14,Two year,Credit card,Yes,No,No,No
C14610,Male,30,Ismailia,Suez,2021-01-18,One year,Mailed check,No,No,Yes,Yes
C14611,Female,42,Tanta,Delta,2023-11-18,Month-to-month,Electronic check,No,No,Yes,Yes
C14612,Male,18,Aswan,Upper Egypt,2022-10-12,Two year,Mailed check,No,Yes,No,Yes
C14613,Female,62,Mansoura,Delta,2023-03-01,Two year,Bank transfer,No,No,No,Yes
C14614,Female,34,Alexandria,Delta,2021-12-03,One year,Mailed check,Yes,Yes,No,Yes
C14615,Female,42,Port Said,Suez,2020-05-06,Month-to-month,Mailed check,No,No,Yes,Yes
C14616,Male,37,Tanta,Delta,2021-03-17,One year,Bank transfer,No,Yes,Yes,Yes
C14617,Female,58,Mansoura,Delta,2021-04-19,Month-to-month,Credit card,No,Yes,No,Yes
C14618,Male,18,Port Said,Suez,2020-01-08,Month-to-month,Mailed check,No,No,Yes,Yes
C14619,Male,41,Suez,Suez,2021-09-07,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14620,Male,40,Mansoura,Delta,2022-06-09,Two year,Bank transfer,Yes,Yes,Yes,Yes
C14621,Male,35,Tanta,Delta,2023-02-26,Two year,Bank transfer,Yes,No,No,No
C14622,Female,66,Ismailia,Suez,2023-04-02,Month-to-month,Electronic check,No,No,Yes,Yes
C14623,Male,29,Hurghada,Red Sea,2022-09-13,Month-to-month,Credit card,No,No,Yes,Yes
C14624,Female,52,Luxor,Upper Egypt,2021-05-11,Month-to-month,Mailed check,No,No,Yes,Yes
C14625,Male,46,Hurghada,Red Sea,2021-01-02,Two year,Mailed check,Yes,Yes,No,Yes
C14626,Male,59,Luxor,Upper Egypt,2020-11-20,Month-to-month,Credit card,No,Yes,Yes,Yes
C14627,Male,32,Mansoura,Delta,2023-09-02,One year,Bank transfer,No,Yes,No,Yes
C14628,Female,31,Hurghada,Red Sea,2022-09-25,One year,Electronic check,No,No,Yes,No
C14629,Female,57,Aswan,Upper Egypt,2020-12-05,Month-to-month,Mailed check,No,No,Yes,Yes
C14630,Male,47,Aswan,Upper Egypt,2022-02-16,One year,Credit card,No,No,No,Yes
C14631,Female,20,Giza,Greater Cairo,2021-10-10,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14632,Female,34,Giza,Greater Cairo,2023-12-13,Two year,Mailed check,Yes,Yes,Yes,Yes
C14633,Female,47,Tanta,Delta,2023-11-10,Month-to-month,Electronic check,No,No,No,Yes
C14634,Male,53,Mansoura,Delta,2023-06-24,Month-to-month,Credit card,No,Yes,Yes,Yes
C14635,Male,32,Ismailia,Suez,2020-06-11,Month-to-month,Electronic check,No,No,No,Yes
C14636,Male,18,Giza,Greater Cairo,2021-03-24,Month-to-month,Bank transfer,No,Yes,No,Yes
C14637,Male,49,Giza,Greater Cairo,2022-07-12,Month-to-month,Credit card,No,Yes,Yes,Yes
C14638,Male,24,Hurghada,Red Sea,2023-12-05,Two year,Credit card,No,No,Yes,Yes
C14639,Female,18,Ismailia,Suez,2023-09-11,Month-to-month,Credit card,No,Yes,No,Yes
C14640,Female,18,Alexandria,Delta,2020-06-06,Two year,Credit card,No,Yes,Yes,No
C14641,Female,53,Cairo,Greater Cairo,2020-01-01,Month-to-month,Electronic check,No,No,No,No
C14642,Male,43,Alexandria,Delta,2023-08-24,Month-to-month,Electronic check,No,Yes,No,Yes
C14643,Male,38,Mansoura,Delta,2022-08-22,Month-to-month,Credit card,No,Yes,Yes,No
C14644,Female,61,Cairo,Greater Cairo,2020-06-18,Two year,Bank transfer,No,Yes,No,Yes
C14645,Female,50,Cairo,Greater Cairo,2020-11-05,Month-to-month,Bank transfer,No,No,No,No
C14646,Female,64,Luxor,Upper Egypt,2020-04-11,Two year,Electronic check,No,No,No,Yes
C14647,Female,22,Assiut,Upper Egypt,2020-01-17,Two year,Electronic check,No,No,Yes,Yes
C14648,Female,41,Ismailia,Suez,2023-11-18,Month-to-month,Bank transfer,No,No,No,No
C14649,Male,19,Hurghada,Red Sea,2022-11-27,Month-to-month,Credit card,Yes,Yes,No,Yes
C14650,Male,38,Luxor,Upper Egypt,2020-04-23,Month-to-month,Bank transfer,No,No,No,Yes
C14651,Female,38,Cairo,Greater Cairo,2023-02-14,Month-to-month,Mailed check,No,No,Yes,Yes
C14652,Female,50,Giza,Greater Cairo,2021-09-04,Two year,Electronic check,Yes,No,Yes,Yes
C14653,Female,42,Ismailia,Suez,2020-02-08,One year,Electronic check,No,Yes,Yes,Yes
C14654,Male,50,Tanta,Delta,2022-06-16,One year,Bank transfer,No,Yes,No,Yes
C14655,Female,51,Cairo,Greater Cairo,2021-08-23,Month-to-month,Electronic check,No,Yes,No,Yes
C14656,Male,72,Aswan,Upper Egypt,2022-02-21,One year,Electronic check,No,Yes,No,Yes
C14657,Female,37,Tanta,Delta,2022-05-22,Month-to-month,Mailed check,No,Yes,No,Yes
C14658,Male,28,Ismailia,Suez,2020-04-07,Month-to-month,Electronic check,No,Yes,No,Yes
C14659,Female,45,Luxor,Upper Egypt,2020-01-29,Month-to-month,Credit card,No,Yes,Yes,Yes
C14660,Female,30,Aswan,Upper Egypt,2023-02-07,Month-to-month,Mailed check,No,No,No,Yes
C14661,Female,62,Aswan,Upper Egypt,2022-09-14,One year,Mailed check,No,Yes,Yes,No
C14662,Male,38,Port Said,Suez,2021-04-21,Month-to-month,Credit card,No,Yes,Yes,Yes
C14663,Male,34,Aswan,Upper Egypt,2020-12-27,One year,Bank transfer,No,Yes,No,No
C14664,Female,35,Mansoura,Delta,2023-11-10,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C14665,Female,52,Mansoura,Delta,2023-11-10,Month-to-month,Credit card,No,Yes,Yes,Yes
C14666,Male,39,Assiut,Upper Egypt,2022-04-09,One year,Electronic check,No,Yes,Yes,No
C14667,Male,33,Alexandria,Delta,2022-01-02,Month-to-month,Bank transfer,No,No,Yes,Yes
C14668,Female,65,Hurghada,Red Sea,2021-05-08,Month-to-month,Electronic check,No,No,No,No
C14669,Male,30,Assiut,Upper Egypt,2020-09-09,Month-to-month,Credit card,No,No,No,Yes
C14670,Female,42,Assiut,Upper Egypt,2023-01-14,Two year,Credit card,No,No,Yes,Yes
C14671,Female,51,Tanta,Delta,2022-02-08,Month-to-month,Electronic check,Yes,Yes,Yes,Yes
C14672,Female,19,Assiut,Upper Egypt,2020-04-04,Two year,Credit card,No,No,No,Yes
C14673,Female,48,Port Said,Suez,2022-08-06,Two year,Credit card,No,No,Yes,No
C14674,Male,27,Ismailia,Suez,2021-08-11,Two year,Bank transfer,No,Yes,No,Yes
C14675,Female,53,Port Said,Suez,2021-08-11,Two year,Credit card,No,Yes,Yes,Yes
C14676,Female,28,Luxor,Upper Egypt,2020-05-06,Month-to-month,Credit card,No,No,Yes,Yes
C14677,Female,51,Cairo,Greater Cairo,2022-02-25,Month-to-month,Credit card,No,No,No,Yes
C14678,Male,57,Mansoura,Delta,2021-08-01,Month-to-month,Bank transfer,Yes,No,Yes,Yes
C14679,Female,54,Cairo,Greater Cairo,2020-09-16,Month-to-month,Bank transfer,Yes,No,No,Yes
C14680,Male,45,Tanta,Delta,2020-01-09,One year,Credit card,No,Yes,Yes,No
C14681,Female,38,Aswan,Upper Egypt,2021-11-03,Month-to-month,Electronic check,No,Yes,No,Yes
C14682,Female,33,Cairo,Greater Cairo,2022-02-22,Month-to-month,Electronic check,No,Yes,No,Yes
C14683,Female,62,Tanta,Delta,2021-01-11,Month-to-month,Bank transfer,No,No,Yes,Yes
C14684,Female,32,Cairo,Greater Cairo,2020-08-27,Month-to-month,Electronic check,No,Yes,No,Yes
C14685,Female,27,Ismailia,Suez,2021-12-08,Month-to-month,Mailed check,No,Yes,No,Yes
C14686,Male,51,Assiut,Upper Egypt,2020-07-08,Two year,Electronic check,Yes,Yes,No,Yes
C14687,Male,30,Mansoura,Delta,2022-02-04,Month-to-month,Mailed check,No,Yes,Yes,No
C14688,Male,28,Aswan,Upper Egypt,2022-04-13,One year,Electronic check,No,No,No,Yes
C14689,Female,21,Suez,Suez,2021-02-19,Month-to-month,Credit card,No,Yes,Yes,Yes
C14690,Female,35,Cairo,Greater Cairo,2022-01-21,Month-to-month,Mailed check,Yes,Yes,Yes,Yes
C14691,Male,40,Tanta,Delta,2022-09-04,Month-to-month,Credit card,No,Yes,No,Yes
C14692,Male,45,Suez,Suez,2021-03-30,Two year,Mailed check,No,Yes,No,Yes
C14693,Female,55,Assiut,Upper Egypt,2023-10-20,One year,Electronic check,No,No,No,Yes
C14694,Female,49,Port Said,Suez,2020-08-28,Month-to-month,Bank transfer,No,Yes,No,Yes
C14695,Male,39,Ismailia,Suez,2020-08-08,One year,Bank transfer,No,No,Yes,Yes
C14696,Male,39,Alexandria,Delta,2021-02-10,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14697,Male,49,Giza,Greater Cairo,2023-09-16,One year,Electronic check,Yes,Yes,Yes,Yes
C14698,Female,59,Cairo,Greater Cairo,2020-02-19,One year,Electronic check,No,No,No,Yes
C14699,Female,43,Aswan,Upper Egypt,2020-03-23,Two year,Bank transfer,No,Yes,No,Yes
C14700,Female,35,Luxor,Upper Egypt,2021-02-18,Month-to-month,Electronic check,No,No,Yes,Yes
C14701,Male,28,Tanta,Delta,2021-01-23,Two year,Electronic check,No,Yes,Yes,Yes
C14702,Female,21,Cairo,Greater Cairo,2023-07-16,One year,Mailed check,No,No,Yes,Yes
C14703,Female,51,Tanta,Delta,2022-04-06,Month-to-month,Credit card,No,Yes,No,Yes
C14704,Female,50,Cairo,Greater Cairo,2020-01-29,Month-to-month,Credit card,No,Yes,Yes,Yes
C14705,Male,50,Mansoura,Delta,2020-11-30,Month-to-month,Bank transfer,No,No,Yes,Yes
C14706,Male,40,Ismailia,Suez,2022-07-09,One year,Electronic check,No,No,No,Yes
C14707,Male,61,Cairo,Greater Cairo,2023-02-15,Month-to-month,Electronic check,No,Yes,No,No
C14708,Female,35,Mansoura,Delta,2022-12-22,Two year,Bank transfer,Yes,No,Yes,Yes
C14709,Female,55,Assiut,Upper Egypt,2023-01-09,Month-to-month,Bank transfer,No,Yes,No,Yes
C14710,Male,41,Tanta,Delta,2020-05-23,One year,Mailed check,Yes,No,No,Yes
C14711,Female,33,Ismailia,Suez,2023-05-25,Two year,Mailed check,No,Yes,Yes,Yes
C14712,Male,50,Hurghada,Red Sea,2021-03-09,Month-to-month,Electronic check,No,No,Yes,Yes
C14713,Male,47,Luxor,Upper Egypt,2022-12-13,One year,Electronic check,No,Yes,No,No
C14714,Female,46,Aswan,Upper Egypt,2023-01-11,Two year,Electronic check,No,No,Yes,Yes
C14715,Female,43,Alexandria,Delta,2020-09-01,Two year,Bank transfer,No,Yes,No,Yes
C14716,Female,41,Hurghada,Red Sea,2021-05-31,Month-to-month,Credit card,No,Yes,No,Yes
C14717,Male,75,Assiut,Upper Egypt,2023-08-22,Two year,Mailed check,No,Yes,No,No
C14718,Female,58,Port Said,Suez,2021-07-15,One year,Mailed check,No,Yes,No,Yes
C14719,Female,52,Luxor,Upper Egypt,2022-03-01,Month-to-month,Bank transfer,No,No,No,Yes
C14720,Male,43,Assiut,Upper Egypt,2021-12-04,One year,Electronic check,No,No,No,Yes
C14721,Male,56,Suez,Suez,2023-05-28,Month-to-month,Mailed check,Yes,No,No,Yes
C14722,Male,49,Luxor,Upper Egypt,2023-09-26,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14723,Female,42,Hurghada,Red Sea,2021-04-22,One year,Bank transfer,No,Yes,Yes,No
C14724,Female,37,Alexandria,Delta,2020-11-13,Month-to-month,Credit card,No,No,Yes,Yes
C14725,Female,40,Giza,Greater Cairo,2020-05-03,Month-to-month,Mailed check,No,Yes,No,Yes
C14726,Male,18,Hurghada,Red Sea,2021-09-17,Two year,Bank transfer,No,No,Yes,Yes
C14727,Male,44,Ismailia,Suez,2022-03-27,Month-to-month,Bank transfer,Yes,No,No,No
C14728,Female,35,Ismailia,Suez,2020-03-15,One year,Mailed check,No,Yes,Yes,Yes
C14729,Male,64,Luxor,Upper Egypt,2022-03-14,Month-to-month,Bank transfer,No,No,No,No
C14730,Male,42,Cairo,Greater Cairo,2020-04-21,Month-to-month,Credit card,No,No,Yes,Yes
C14731,Female,25,Hurghada,Red Sea,2021-09-02,Two year,Bank transfer,Yes,Yes,No,Yes
C14732,Male,41,Assiut,Upper Egypt,2023-09-24,One year,Bank transfer,No,No,Yes,Yes
C14733,Male,27,Alexandria,Delta,2020-08-11,Month-to-month,Mailed check,No,No,Yes,Yes
C14734,Female,48,Cairo,Greater Cairo,2023-07-08,One year,Bank transfer,No,Yes,Yes,No
C14735,Male,46,Tanta,Delta,2023-10-02,Two year,Electronic check,Yes,Yes,Yes,Yes
C14736,Male,55,Alexandria,Delta,2022-07-27,Two year,Credit card,No,No,No,Yes
C14737,Female,30,Assiut,Upper Egypt,2020-10-14,Two year,Bank transfer,No,Yes,No,No
C14738,Female,42,Aswan,Upper Egypt,2022-10-01,One year,Electronic check,Yes,No,Yes,Yes
C14739,Female,22,Hurghada,Red Sea,2023-03-19,Two year,Electronic check,No,No,No,Yes
C14740,Female,51,Assiut,Upper Egypt,2023-02-28,Two year,Electronic check,No,Yes,No,No
C14741,Male,49,Port Said,Suez,2020-12-03,One year,Electronic check,No,No,No,Yes
C14742,Male,48,Ismailia,Suez,2021-05-19,One year,Credit card,No,No,No,Yes
C14743,Female,42,Ismailia,Suez,2021-08-11,Month-to-month,Credit card,No,No,No,Yes
C14744,Female,47,Aswan,Upper Egypt,2023-11-20,One year,Electronic check,No,No,No,No
C14745,Male,64,Mansoura,Delta,2023-07-27,One year,Mailed check,No,No,Yes,No
C14746,Male,38,Ismailia,Suez,2021-08-28,Month-to-month,Credit card,No,Yes,Yes,Yes
C14747,Female,43,Port Said,Suez,2021-08-20,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14748,Female,26,Alexandria,Delta,2020-09-05,Month-to-month,Electronic check,No,No,No,No
C14749,Male,29,Alexandria,Delta,2021-08-05,Month-to-month,Electronic check,No,No,No,Yes
C14750,Male,43,Assiut,Upper Egypt,2022-12-18,One year,Electronic check,No,No,No,Yes
C14751,Male,57,Ismailia,Suez,2020-10-28,Two year,Electronic check,No,No,No,Yes
C14752,Female,38,Hurghada,Red Sea,2020-02-24,Month-to-month,Electronic check,No,Yes,Yes,No
C14753,Male,38,Suez,Suez,2021-11-04,One year,Electronic check,No,No,No,No
C14754,Male,36,Hurghada,Red Sea,2022-08-25,Month-to-month,Bank transfer,No,Yes,Yes,Yes
C14755,Male,34,Giza,Greater Cairo,2021-01-08,Month-to-month,Bank transfer,Yes,Yes,No,Yes
C14756,Female,46,Port Said,Suez,2022-10-31,One year,Credit card,No,No,Yes,Yes
C14757,Female,21,Cairo,Greater Cairo,2022-06-28,Month-to-month,Mailed check,No,Yes,No,No
C14758,Female,59,Ismailia,Suez,2021-03-21,Month-to-month,Mailed check,No,Yes,Yes,Yes
C14759,Female,32,Alexandria,Delta,2020-01-07,Two year,Mailed check,No,No,No,Yes
C14760,Male,52,Aswan,Upper Egypt,2023-05-22,Two year,Mailed check,No,Yes,Yes,Yes
C14761,Female,24,Tanta,Delta,2022-03-07,One year,Electronic check,No,No,No,Yes
C14762,Male,51,Port Said,Suez,2022-01-12,Month-to-month,Bank transfer,No,Yes,No,No
C14763,Male,51,Giza,Greater Cairo,2022-05-08,Two year,Mailed check,No,No,Yes,Yes
C14764,Female,47,Aswan,Upper Egypt,2023-01-17,Two year,Credit card,No,No,No,Yes
C14765,Male,28,Tanta,Delta,2020-05-24,Two year,Mailed check,No,Yes,Yes,No
C14766,Male,45,Ismailia,Suez,2021-09-03,Two year,Electronic check,No,Yes,No,Yes
C14767,Female,25,Luxor,Upper Egypt,2022-01-08,One year,Electronic check,No,Yes,Yes,Yes
C14768,Female,38,Mansoura,Delta,2023-09-19,One year,Bank transfer,No,No,Yes,Yes
C14769,Female,56,Giza,Greater Cairo,2023-07-27,Month-to-month,Electronic check,No,Yes,No,Yes
C14770,Male,53,Assiut,Upper Egypt,2021-03-17,Two year,Credit card,No,Yes,Yes,Yes
C14771,Female,42,Ismailia,Suez,2023-03-24,Two year,Bank transfer,No,No,No,Yes
C14772,Female,28,Alexandria,Delta,2021-01-01,Month-to-month,Mailed check,No,No,Yes,Yes
C14773,Female,51,Alexandria,Delta,2023-09-30,Month-to-month,Credit card,No,Yes,Yes,Yes
C14774,Female,42,Suez,Suez,2021-01-29,One year,Electronic check,No,No,No,No
C14775,Male,18,Suez,Suez,2023-12-17,One year,Bank transfer,No,No,Yes,Yes
C14776,Male,52,Port Said,Suez,2021-07-23,Month-to-month,Bank transfer,No,Yes,No,Yes
C14777,Male,41,Assiut,Upper Egypt,2022-07-11,Two year,Electronic check,No,No,Yes,Yes
C14778,Male,58,Assiut,Upper Egypt,2023-10-12,Month-to-month,Bank transfer,No,Yes,Yes,No
C14779,Male,26,Ismailia,Suez,2022-12-24,Month-to-month,Electronic check,Yes,No,Yes,Yes
C14780,Female,18,Luxor,Upper Egypt,2022-05-29,Two year,Electronic check,No,No,No,Yes
C14781,Male,45,Giza,Greater Cairo,2021-11-12,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14782,Male,46,Luxor,Upper Egypt,2023-09-01,Month-to-month,Mailed check,No,No,No,Yes
C14783,Female,18,Assiut,Upper Egypt,2022-07-26,Two year,Bank transfer,No,No,No,No
C14784,Male,28,Cairo,Greater Cairo,2021-11-22,Month-to-month,Mailed check,No,Yes,Yes,Yes
C14785,Female,80,Luxor,Upper Egypt,2023-12-10,Month-to-month,Electronic check,No,Yes,No,No
C14786,Female,37,Assiut,Upper Egypt,2021-03-27,Two year,Credit card,No,Yes,No,Yes
C14787,Female,52,Alexandria,Delta,2023-01-17,One year,Credit card,No,Yes,No,Yes
C14788,Male,32,Cairo,Greater Cairo,2023-03-24,Two year,Mailed check,No,Yes,No,Yes
C14789,Male,18,Luxor,Upper Egypt,2022-03-26,Month-to-month,Bank transfer,No,No,Yes,Yes
C14790,Male,39,Mansoura,Delta,2020-08-30,Month-to-month,Bank transfer,No,No,No,Yes
C14791,Male,38,Giza,Greater Cairo,2023-05-02,One year,Electronic check,No,No,Yes,Yes
C14792,Female,36,Suez,Suez,2022-05-10,Two year,Credit card,Yes,Yes,Yes,Yes
C14793,Female,40,Port Said,Suez,2022-11-24,Month-to-month,Mailed check,No,Yes,No,Yes
C14794,Female,45,Assiut,Upper Egypt,2023-06-27,Month-to-month,Bank transfer,No,No,Yes,Yes
C14795,Female,39,Port Said,Suez,2021-01-18,Two year,Electronic check,No,Yes,No,Yes
C14796,Female,24,Mansoura,Delta,2022-09-26,Two year,Bank transfer,No,Yes,Yes,No
C14797,Male,48,Luxor,Upper Egypt,2022-07-15,Two year,Bank transfer,Yes,No,No,Yes
C14798,Male,18,Mansoura,Delta,2020-02-06,One year,Credit card,No,No,No,Yes
C14799,Male,18,Ismailia,Suez,2021-05-06,Month-to-month,Mailed check,No,No,Yes,Yes
C14800,Male,52,Ismailia,Suez,2020-08-04,Month-to-month,Bank transfer,No,No,Yes,No
C14801,Male,49,Ismailia,Suez,2023-06-05,Month-to-month,Electronic check,No,Yes,No,No
C14802,Male,41,Cairo,Greater Cairo,2021-07-18,Two year,Bank transfer,No,No,No,Yes
C14803,Male,22,Assiut,Upper Egypt,2023-10-29,Two year,Electronic check,Yes,Yes,No,No
C14804,Female,32,Port Said,Suez,2023-03-02,Two year,Credit card,No,Yes,Yes,Yes
C14805,Male,38,Cairo,Greater Cairo,2023-07-01,Month-to-month,Credit card,No,Yes,No,No
C14806,Male,19,Mansoura,Delta,2021-09-23,Two year,Mailed check,No,No,Yes,Yes
C14807,Female,31,Ismailia,Suez,2020-11-07,Two year,Electronic check,No,No,No,Yes
C14808,Male,51,Assiut,Upper Egypt,2022-11-28,One year,Mailed check,Yes,Yes,No,Yes
C14809,Female,61,Aswan,Upper Egypt,2023-11-02,One year,Bank transfer,No,Yes,No,No
C14810,Male,36,Tanta,Delta,2020-04-30,Month-to-month,Mailed check,No,No,Yes,Yes
C14811,Female,52,Alexandria,Delta,2020-11-07,One year,Bank transfer,No,No,No,Yes
C14812,Male,18,Suez,Suez,2021-07-07,One year,Credit card,No,Yes,Yes,No
C14813,Male,51,Suez,Suez,2023-03-18,Month-to-month,Electronic check,No,No,Yes,Yes
C14814,Male,30,Alexandria,Delta,2022-06-26,Two year,Mailed check,No,Yes,No,Yes
C14815,Male,46,Luxor,Upper Egypt,2022-11-02,Month-to-month,Bank transfer,No,No,No,Yes
C14816,Female,38,Mansoura,Delta,2023-01-07,One year,Electronic check,No,Yes,Yes,Yes
C14817,Female,60,Aswan,Upper Egypt,2022-04-10,One year,Credit card,No,No,Yes,Yes
C14818,Female,29,Assiut,Upper Egypt,2021-05-23,Month-to-month,Credit card,No,Yes,Yes,Yes
C14819,Male,50,Giza,Greater Cairo,2022-08-05,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14820,Female,38,Hurghada,Red Sea,2020-10-23,Month-to-month,Electronic check,No,No,No,Yes
C14821,Female,39,Alexandria,Delta,2023-02-03,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14822,Female,39,Hurghada,Red Sea,2021-10-29,One year,Bank transfer,Yes,No,Yes,Yes
C14823,Female,30,Cairo,Greater Cairo,2022-09-01,Two year,Bank transfer,No,Yes,No,Yes
C14824,Female,41,Hurghada,Red Sea,2021-01-03,One year,Credit card,No,Yes,No,No
C14825,Male,41,Ismailia,Suez,2023-08-03,Month-to-month,Mailed check,No,Yes,No,Yes
C14826,Male,45,Assiut,Upper Egypt,2021-12-22,One year,Credit card,Yes,Yes,Yes,No
C14827,Male,43,Luxor,Upper Egypt,2022-07-31,Month-to-month,Electronic check,Yes,Yes,Yes,Yes
C14828,Female,53,Hurghada,Red Sea,2020-02-20,Two year,Electronic check,No,Yes,No,No
C14829,Female,54,Aswan,Upper Egypt,2021-11-22,One year,Credit card,No,No,Yes,Yes
C14830,Male,27,Tanta,Delta,2022-06-19,Two year,Bank transfer,No,Yes,No,Yes
C14831,Male,54,Port Said,Suez,2023-04-09,One year,Credit card,No,Yes,Yes,No
C14832,Female,25,Assiut,Upper Egypt,2022-07-16,One year,Mailed check,No,No,No,Yes
C14833,Female,50,Assiut,Upper Egypt,2020-08-21,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14834,Male,50,Mansoura,Delta,2022-04-15,Two year,Bank transfer,No,Yes,No,Yes
C14835,Male,18,Aswan,Upper Egypt,2020-06-02,One year,Credit card,No,No,Yes,Yes
C14836,Female,43,Assiut,Upper Egypt,2020-06-01,Month-to-month,Mailed check,No,Yes,Yes,Yes
C14837,Male,35,Luxor,Upper Egypt,2020-10-25,Two year,Mailed check,No,Yes,No,Yes
C14838,Female,31,Port Said,Suez,2022-02-03,One year,Credit card,Yes,Yes,Yes,Yes
C14839,Male,60,Ismailia,Suez,2020-01-26,Month-to-month,Bank transfer,No,No,Yes,Yes
C14840,Male,32,Ismailia,Suez,2023-04-05,Month-to-month,Electronic check,Yes,No,Yes,Yes
C14841,Male,30,Ismailia,Suez,2023-01-28,Two year,Bank transfer,No,No,Yes,Yes
C14842,Male,43,Cairo,Greater Cairo,2022-07-31,Month-to-month,Bank transfer,No,Yes,No,Yes
C14843,Female,51,Port Said,Suez,2020-03-01,Month-to-month,Electronic check,No,No,No,No
C14844,Female,40,Tanta,Delta,2022-09-26,Month-to-month,Electronic check,No,No,No,No
C14845,Female,58,Tanta,Delta,2023-02-18,One year,Electronic check,No,Yes,Yes,No
C14846,Male,49,Port Said,Suez,2021-08-31,One year,Electronic check,No,No,No,Yes
C14847,Female,18,Port Said,Suez,2021-06-19,Month-to-month,Bank transfer,No,Yes,Yes,No
C14848,Female,34,Mansoura,Delta,2022-08-05,Month-to-month,Electronic check,No,Yes,Yes,Yes
C14849,Female,34,Assiut,Upper Egypt,2023-06-21,One year,Electronic check,Yes,Yes,Yes,Yes
C14850,Male,48,Alexandria,Delta,2020-05-27,Month-to-month,Electronic check,No,Yes,No,Yes
C14851,Male,18,Alexandria,Delta,2022-10-08,Two year,Bank transfer,No,Yes,No,Yes
C14852,Male,77,Cairo,Greater Cairo,2022-04-28,Month-to-month,Credit card,Yes,No,Yes,No
