ticket_id,customer_id,open_date,close_date,category,priority,satisfaction_score,resolved,handling_time_hours
T6669,C10647,2024-01-14,2024-01-14,Account,Low,3,Yes,2
T6670,C13193,2024-02-11,2024-02-12,Account,Low,4,No,33
T6671,C13315,2024-08-20,2024-08-20,Network,Low,4,Yes,22
T6672,C12204,2024-09-18,2024-09-18,Network,Medium,3,Yes,7
T6673,C14169,2024-09-20,2024-09-20,Technical,Medium,5,Yes,9
T6674,C13274,2024-09-18,2024-09-18,Network,Medium,4,Yes,1
T6675,C11453,2024-12-13,2024-12-13,Billing,Medium,4,Yes,8
T6676,C13311,2024-05-30,2024-05-30,Network,Low,5,Yes,11
T6677,C11028,2024-06-21,2024-06-21,Billing,Low,2,Yes,13
T6678,C11968,2024-05-06,2024-05-07,Billing,Low,1,Yes,26
T6679,C10165,2024-05-07,2024-05-07,Billing,Low,4,Yes,2
T6680,C13472,2024-03-29,2024-03-29,Network,High,5,Yes,16
T6681,C13254,2024-07-09,2024-07-09,Billing,Medium,4,Yes,23
T6682,C14464,2024-03-20,2024-03-20,Technical,Medium,2,Yes,5
T6683,C14882,2024-12-23,2024-12-23,Billing,Medium,5,Yes,7
T6684,C12905,2024-12-26,2024-12-28,Account,Medium,4,Yes,70
T6685,C12750,2024-05-26,2024-05-26,Technical,Medium,4,Yes,14
T6686,C15000,2024-07-10,2024-07-10,Billing,High,4,Yes,23
T6687,C14548,2024-07-06,2024-07-07,Technical,Low,5,Yes,29
T6688,C11942,2024-11-27,2024-11-27,Billing,Medium,4,Yes,15
T6689,C12677,2024-05-14,2024-05-14,Billing,Medium,1,No,10
T6690,C14932,2024-09-08,2024-09-08,Network,Low,3,No,12
T6691,C14313,2024-05-05,2024-05-05,Network,Low,1,Yes,4
T6692,C12613,2024-05-29,2024-05-29,Billing,Low,1,Yes,7
T6693,C13981,2024-12-20,2024-12-21,Billing,Medium,4,Yes,37
T6694,C10713,2024-05-29,2024-05-29,Billing,Low,4,Yes,20
T6695,C10089,2024-03-06,2024-03-07,Network,High,2,No,35
T6696,C10669,2024-08-31,2024-09-01,Billing,Medium,5,Yes,26
T6697,C14602,2024-01-24,2024-01-24,Billing,Medium,1,No,22
T6698,C14778,2024-07-03,2024-07-03,Billing,Low,1,Yes,18
T6699,C10409,2024-03-31,2024-03-31,Billing,Low,5,No,4
T6700,C14168,2024-06-01,2024-06-01,Billing,Medium,5,Yes,17
T6701,C12979,2024-12-28,2024-12-30,Billing,Medium,4,No,48
T6702,C14442,2024-09-07,2024-09-07,Billing,Low,5,No,13
T6703,C14449,2024-11-27,2024-11-27,Network,High,2,Yes,16
T6704,C14063,2024-11-06,2024-11-07,Account,Medium,5,Yes,42
T6705,C12630,2024-11-20,2024-11-22,Billing,Medium,3,No,70
T6706,C11602,2024-07-25,2024-07-25,Technical,Medium,2,Yes,22
T6707,C13855,2024-02-17,2024-02-17,Network,High,1,No,7
T6708,C14254,2024-07-23,2024-07-23,Network,Critical,2,Yes,2
T6709,C10358,2024-10-28,2024-10-29,Technical,Medium,5,No,28
T6710,C12362,2024-11-17,2024-11-17,Billing,Medium,2,Yes,2
T6711,C13949,2024-12-18,2024-12-18,Billing,Medium,4,Yes,2
T6712,C14947,2024-07-08,2024-07-08,Network,Low,3,Yes,13
T6713,C11816,2024-12-20,2024-12-26,Network,Low,5,Yes,144
T6714,C13550,2024-12-27,2024-12-28,Network,Medium,2,Yes,35
T6715,C14752,2024-10-01,2024-10-01,Billing,Low,3,Yes,16
T6716,C10898,2024-09-12,2024-09-12,Network,Low,3,Yes,10
T6717,C13140,2024-06-18,2024-06-18,Network,High,3,Yes,3
T6718,C12344,2024-08-11,2024-08-11,Technical,High,5,Yes,15
T6719,C14883,2024-11-17,2024-11-17,Technical,Low,3,Yes,19
T6720,C11319,2024-02-12,2024-02-14,Network,High,3,Yes,55
T6721,C14103,2024-11-25,2024-11-26,Billing,Low,3,Yes,36
T6722,C14186,2024-07-05,2024-07-05,Billing,High,3,Yes,22
T6723,C12753,2024-09-23,2024-09-23,Network,Medium,2,Yes,5
T6724,C14294,2024-03-20,2024-03-20,Technical,Low,3,Yes,1
T6725,C14262,2024-10-29,2024-10-29,Network,Low,4,Yes,1
T6726,C14468,2024-11-21,2024-11-21,Network,High,2,Yes,15
T6727,C11911,2024-09-28,2024-09-30,Network,Low,3,Yes,61
T6728,C11633,2024-08-04,2024-08-04,Billing,Low,1,Yes,12
T6729,C14231,2024-07-31,2024-07-31,Network,Medium,4,Yes,16
T6730,C14719,2024-06-21,2024-06-24,Network,Low,4,Yes,73
T6731,C12801,2024-09-09,2024-09-09,Technical,Medium,3,Yes,7
T6732,C11513,2024-08-12,2024-08-13,Technical,High,3,Yes,27
T6733,C12602,2024-07-10,2024-07-11,Billing,High,4,Yes,29
T6734,C10588,2024-10-26,2024-10-26,Billing,Medium,1,Yes,17
T6735,C14253,2024-05-22,2024-05-23,Technical,Low,2,Yes,26
T6736,C13579,2024-07-03,2024-07-03,Billing,Medium,1,Yes,14
T6737,C10829,2024-05-25,2024-05-25,Network,Low,4,No,1
T6738,C11473,2024-11-20,2024-11-20,Network,Medium,5,No,20
T6739,C13209,2024-04-02,2024-04-03,Account,Medium,2,Yes,29
T6740,C12426,2024-10-31,2024-11-03,Billing,High,4,Yes,79
T6741,C11286,2024-05-16,2024-05-16,Technical,Low,3,Yes,4
T6742,C12077,2024-03-27,2024-03-28,Network,Medium,1,Yes,44
T6743,C13501,2024-04-16,2024-04-16,Billing,High,3,Yes,4
T6744,C11026,2024-03-15,2024-03-15,Network,Low,3,Yes,5
T6745,C12321,2024-11-30,2024-11-30,Network,Medium,5,Yes,15
T6746,C12731,2024-02-10,2024-02-10,Network,High,3,No,11
T6747,C11655,2024-12-13,2024-12-13,Billing,Low,4,Yes,8
T6748,C13293,2024-10-08,2024-10-08,Technical,High,1,Yes,11
T6749,C13769,2024-06-11,2024-06-13,Billing,Medium,1,Yes,57
T6750,C11724,2024-03-05,2024-03-05,Technical,High,2,Yes,1
T6751,C10310,2024-10-06,2024-10-06,Account,High,2,Yes,18
T6752,C10636,2024-01-28,2024-01-28,Technical,Low,4,Yes,3
T6753,C13599,2024-09-12,2024-09-13,Account,Low,2,Yes,25
T6754,C11822,2024-06-26,2024-06-26,Network,Low,3,Yes,12
T6755,C12352,2024-01-21,2024-01-21,Billing,Low,1,Yes,17
T6756,C10453,2024-12-06,2024-12-08,Network,Critical,4,Yes,49
T6757,C11604,2024-01-15,2024-01-15,Billing,Low,5,Yes,2
T6758,C10439,2024-01-16,2024-01-17,Account,Medium,2,Yes,25
T6759,C12204,2024-04-22,2024-04-23,Network,Medium,1,Yes,37
T6760,C13772,2024-05-22,2024-05-22,Billing,Medium,2,Yes,12
T6761,C12066,2024-10-10,2024-10-12,Technical,High,3,Yes,60
T6762,C12690,2024-04-15,2024-04-15,Billing,Low,3,Yes,1
T6763,C11393,2024-01-03,2024-01-04,Network,Low,5,Yes,42
T6764,C10295,2024-04-23,2024-04-23,Technical,Medium,1,Yes,6
T6765,C12162,2024-08-01,2024-08-01,Billing,Medium,5,Yes,10
T6766,C10719,2024-02-14,2024-02-14,Network,High,4,Yes,10
T6767,C10161,2024-11-03,2024-11-03,Network,High,2,Yes,11
T6768,C12383,2024-07-31,2024-08-05,Billing,Low,5,Yes,137
T6769,C14369,2024-11-22,2024-11-22,Network,Low,5,No,6
T6770,C12515,2024-07-11,2024-07-11,Network,High,3,Yes,6
T6771,C13527,2024-05-14,2024-05-14,Account,Medium,5,Yes,5
T6772,C11335,2024-04-11,2024-04-11,Billing,Medium,2,Yes,1
T6773,C14066,2024-11-09,2024-11-09,Billing,Medium,5,Yes,18
T6774,C14397,2024-03-03,2024-03-03,Technical,Medium,5,Yes,6
T6775,C10092,2024-01-04,2024-01-04,Billing,Low,3,Yes,4
T6776,C13859,2024-02-11,2024-02-11,Technical,Medium,1,Yes,23
T6777,C13847,2024-10-09,2024-10-09,Network,Medium,3,Yes,5
T6778,C11280,2024-10-12,2024-10-12,Technical,Medium,3,Yes,7
T6779,C14556,2024-09-29,2024-09-29,Technical,Low,5,Yes,3
T6780,C12765,2024-11-27,2024-11-28,Technical,Medium,5,Yes,35
T6781,C11668,2024-06-17,2024-06-17,Account,Medium,5,Yes,10
T6782,C14401,2024-11-29,2024-11-29,Billing,High,4,Yes,22
T6783,C12333,2024-12-04,2024-12-05,Network,High,3,Yes,36
T6784,C10383,2024-04-09,2024-04-10,Network,Medium,5,Yes,32
T6785,C11640,2024-11-26,2024-11-26,Network,Low,4,No,1
T6786,C11765,2024-08-09,2024-08-10,Account,Low,4,Yes,35
T6787,C13055,2024-12-07,2024-12-07,Network,Low,4,Yes,1
T6788,C10192,2024-01-10,2024-01-10,Account,Low,3,Yes,21
T6789,C13993,2024-11-14,2024-11-14,Technical,Low,4,Yes,10
T6790,C10695,2024-09-06,2024-09-07,Network,Critical,2,Yes,32
T6791,C13887,2024-08-11,2024-08-13,Network,Low,4,Yes,52
T6792,C13669,2024-03-10,2024-03-10,Technical,Critical,4,No,7
T6793,C14489,2024-06-20,2024-06-20,Technical,Low,3,No,20
T6794,C13468,2024-03-19,2024-03-19,Billing,High,2,Yes,14
T6795,C13077,2024-12-26,2024-12-26,Network,High,2,No,1
T6796,C12065,2024-07-06,2024-07-07,Technical,Low,5,Yes,28
T6797,C13581,2024-01-21,2024-01-21,Technical,Medium,4,Yes,2
T6798,C14630,2024-03-10,2024-03-10,Account,Medium,2,Yes,14
T6799,C13054,2024-01-20,2024-01-20,Billing,Medium,5,Yes,14
T6800,C14533,2024-03-06,2024-03-06,Technical,Medium,2,Yes,10
T6801,C13642,2024-07-05,2024-07-05,Network,High,1,Yes,1
T6802,C14354,2024-01-19,2024-01-19,Network,Low,5,No,17
T6803,C12137,2024-10-14,2024-10-14,Billing,Medium,1,Yes,13
T6804,C12726,2024-11-18,2024-11-18,Billing,Low,4,Yes,21
T6805,C11145,2024-06-23,2024-06-24,Technical,Medium,2,Yes,28
T6806,C11962,2024-08-23,2024-08-25,Billing,Medium,5,Yes,65
T6807,C10538,2024-08-12,2024-08-12,Billing,Critical,2,Yes,1
T6808,C10169,2024-09-08,2024-09-08,Network,Critical,5,Yes,12
T6809,C10986,2024-06-26,2024-06-28,Technical,Critical,5,Yes,51
T6810,C14470,2024-09-07,2024-09-07,Network,Medium,3,Yes,17
T6811,C12180,2024-08-19,2024-08-19,Network,Medium,3,Yes,2
T6812,C13772,2024-07-02,2024-07-03,Technical,Medium,5,Yes,45
T6813,C12574,2024-10-05,2024-10-06,Account,High,5,Yes,43
T6814,C12762,2024-12-23,2024-12-23,Billing,High,2,Yes,8
T6815,C10264,2024-07-28,2024-07-29,Network,Medium,5,No,26
T6816,C10551,2024-02-19,2024-02-20,Network,Low,5,Yes,39
T6817,C13461,2024-11-17,2024-11-17,Billing,High,3,Yes,7
T6818,C13997,2024-04-10,2024-04-10,Billing,Medium,1,No,11
T6819,C12004,2024-11-02,2024-11-03,Network,Medium,1,No,27
T6820,C14712,2024-04-08,2024-04-09,Network,Low,5,Yes,35
T6821,C13358,2024-04-24,2024-04-24,Billing,Low,3,No,2
T6822,C14147,2024-04-05,2024-04-05,Network,Medium,2,No,1
T6823,C11791,2024-10-12,2024-10-13,Technical,Medium,4,No,24
T6824,C12477,2024-01-05,2024-01-05,Account,Low,5,Yes,1
T6825,C14544,2024-06-12,2024-06-12,Network,Low,3,Yes,13
T6826,C10835,2024-05-10,2024-05-15,Technical,Medium,4,Yes,126
T6827,C10970,2024-05-09,2024-05-09,Network,Low,5,Yes,12
T6828,C13707,2024-06-24,2024-06-24,Account,Medium,1,Yes,18
T6829,C14016,2024-11-24,2024-11-25,Network,High,3,No,31
T6830,C12728,2024-02-15,2024-02-15,Account,High,2,Yes,10
T6831,C11665,2024-03-27,2024-03-27,Network,Low,2,Yes,1
T6832,C12352,2024-11-06,2024-11-07,Network,Medium,3,Yes,46
T6833,C11361,2024-10-21,2024-10-21,Network,Low,5,Yes,9
T6834,C14371,2024-04-09,2024-04-09,Network,Low,5,Yes,8
T6835,C12946,2024-05-09,2024-05-09,Billing,Low,3,Yes,1
T6836,C12901,2024-04-24,2024-04-24,Billing,Critical,4,Yes,9
T6837,C12084,2024-07-20,2024-07-20,Billing,Medium,3,Yes,20
T6838,C12548,2024-03-19,2024-03-19,Network,Medium,5,Yes,23
T6839,C11059,2024-01-13,2024-01-13,Billing,Low,3,No,11
T6840,C11903,2024-07-05,2024-07-05,Network,Low,5,No,4
T6841,C11276,2024-06-13,2024-06-13,Network,High,2,Yes,8
T6842,C11091,2024-08-08,2024-08-08,Billing,Medium,3,No,8
T6843,C10623,2024-02-24,2024-02-28,Network,High,2,Yes,114
T6844,C12666,2024-09-18,2024-09-18,Technical,Low,3,Yes,16
T6845,C14658,2024-11-01,2024-11-01,Account,High,1,Yes,14
T6846,C10105,2024-05-21,2024-05-21,Network,High,5,Yes,20
T6847,C10483,2024-08-11,2024-08-11,Network,Medium,3,Yes,7
T6848,C10575,2024-02-04,2024-02-05,Network,High,3,Yes,31
T6849,C14786,2024-01-06,2024-01-06,Network,Medium,4,Yes,1
T6850,C11643,2024-03-10,2024-03-10,Technical,Low,3,Yes,4
T6851,C10648,2024-04-25,2024-04-28,Billing,Critical,4,Yes,82
T6852,C13600,2024-09-24,2024-09-24,Account,Medium,2,Yes,5
T6853,C10232,2024-12-18,2024-12-18,Billing,Low,4,Yes,5
T6854,C12522,2024-04-08,2024-04-08,Network,Critical,5,No,4
T6855,C13943,2024-03-30,2024-03-31,Billing,Low,4,Yes,46
T6856,C11996,2024-04-29,2024-04-29,Network,Low,1,Yes,21
T6857,C10887,2024-11-24,2024-11-24,Network,High,2,Yes,10
T6858,C12998,2024-04-01,2024-04-02,Billing,Low,3,Yes,26
T6859,C14456,2024-01-02,2024-01-02,Account,Low,1,Yes,5
T6860,C14581,2024-12-30,2024-12-30,Technical,Low,2,Yes,23
T6861,C13961,2024-05-29,2024-05-29,Account,Low,3,Yes,8
T6862,C13885,2024-05-21,2024-05-21,Billing,Medium,4,Yes,12
T6863,C10167,2024-09-04,2024-09-05,Account,High,2,Yes,32
T6864,C12002,2024-10-01,2024-10-01,Billing,Medium,3,No,7
T6865,C14229,2024-11-03,2024-11-06,Technical,Medium,4,Yes,84
T6866,C14854,2024-08-08,2024-08-08,Network,High,3,No,7
T6867,C11687,2024-07-27,2024-07-27,Account,Critical,3,Yes,6
T6868,C14494,2024-05-10,2024-05-11,Network,Critical,5,Yes,25
T6869,C11584,2024-04-19,2024-04-19,Network,High,1,No,4
T6870,C11773,2024-06-10,2024-06-10,Account,High,3,Yes,21
T6871,C12998,2024-07-08,2024-07-08,Network,Critical,2,Yes,10
T6872,C12333,2024-01-26,2024-01-26,Technical,Medium,2,Yes,1
T6873,C13255,2024-01-12,2024-01-12,Network,Medium,3,Yes,1
T6874,C13808,2024-07-07,2024-07-07,Billing,Low,4,Yes,1
T6875,C14050,2024-02-02,2024-02-04,Technical,Low,5,Yes,57
T6876,C13172,2024-05-17,2024-05-17,Technical,High,4,Yes,7
T6877,C10288,2024-03-20,2024-03-20,Account,Low,4,Yes,7
T6878,C13518,2024-07-13,2024-07-13,Technical,Medium,4,Yes,20
T6879,C11121,2024-04-09,2024-04-10,Technical,Medium,3,Yes,30
T6880,C14250,2024-06-03,2024-06-05,Billing,High,3,No,49
T6881,C11203,2024-06-27,2024-06-28,Billing,Medium,2,Yes,26
T6882,C13064,2024-02-01,2024-02-01,Technical,Medium,4,Yes,8
T6883,C11737,2024-08-07,2024-08-07,Network,High,2,Yes,1
T6884,C10821,2024-06-03,2024-06-03,Billing,Medium,3,Yes,16
T6885,C14282,2024-11-03,2024-11-04,Account,Medium,3,Yes,26
T6886,C13204,2024-02-11,2024-02-11,Technical,Low,2,No,9
T6887,C12770,2024-04-20,2024-04-20,Network,Medium,1,Yes,6
T6888,C12682,2024-09-09,2024-09-10,Technical,Medium,3,Yes,27
T6889,C13977,2024-05-22,2024-05-22,Billing,Low,3,Yes,11
T6890,C11777,2024-08-15,2024-08-17,Network,Medium,1,Yes,58
T6891,C11894,2024-03-01,2024-03-01,Technical,Low,1,Yes,3
T6892,C13968,2024-06-01,2024-06-01,Account,Medium,4,Yes,6
T6893,C13122,2024-02-02,2024-02-03,Network,Low,4,Yes,46
T6894,C14496,2024-02-13,2024-02-13,Technical,Medium,5,Yes,3
T6895,C11634,2024-11-09,2024-11-09,Network,Critical,4,Yes,2
T6896,C14083,2024-03-14,2024-03-14,Billing,Critical,3,No,22
T6897,C13736,2024-03-31,2024-03-31,Technical,Low,5,No,6
T6898,C14413,2024-08-16,2024-08-16,Network,Medium,3,Yes,5
T6899,C10310,2024-12-21,2024-12-23,Network,Medium,1,No,66
T6900,C12608,2024-08-05,2024-08-06,Technical,Medium,4,Yes,46
T6901,C12147,2024-09-20,2024-09-22,Billing,Low,3,Yes,50
T6902,C10315,2024-10-25,2024-10-25,Billing,Low,1,Yes,1
T6903,C14599,2024-04-05,2024-04-08,Network,Medium,5,Yes,76
T6904,C14598,2024-05-25,2024-05-25,Network,Low,5,Yes,9
T6905,C14089,2024-06-30,2024-07-01,Account,Medium,3,No,35
T6906,C12975,2024-08-01,2024-08-01,Network,Low,4,Yes,6
T6907,C10789,2024-02-06,2024-02-10,Account,Medium,4,Yes,98
T6908,C14599,2024-12-13,2024-12-13,Technical,Low,1,Yes,2
T6909,C10353,2024-11-28,2024-11-28,Billing,Medium,4,Yes,15
T6910,C14034,2024-11-19,2024-11-19,Billing,Medium,4,Yes,6
T6911,C13044,2024-06-17,2024-06-18,Technical,High,2,Yes,32
T6912,C13334,2024-03-29,2024-03-30,Account,Medium,4,No,29
T6913,C11820,2024-05-08,2024-05-11,Technical,Medium,3,Yes,84
T6914,C14340,2024-05-24,2024-05-24,Network,High,2,Yes,1
T6915,C12750,2024-06-09,2024-06-10,Billing,Low,5,Yes,29
T6916,C13064,2024-03-05,2024-03-05,Billing,Low,2,Yes,10
T6917,C11212,2024-10-06,2024-10-06,Network,High,5,Yes,11
T6918,C12565,2024-01-22,2024-01-22,Technical,Medium,3,Yes,19
T6919,C10558,2024-02-28,2024-02-28,Billing,Low,5,No,20
T6920,C10541,2024-10-02,2024-10-02,Network,Low,5,Yes,8
T6921,C13956,2024-08-18,2024-08-18,Billing,Critical,1,Yes,2
T6922,C13941,2024-07-13,2024-07-14,Network,High,2,Yes,39
T6923,C10958,2024-12-27,2024-12-27,Network,Low,3,Yes,2
T6924,C11025,2024-07-24,2024-07-24,Billing,High,1,Yes,3
T6925,C12243,2024-11-16,2024-11-16,Billing,Medium,2,Yes,16
T6926,C13508,2024-01-31,2024-01-31,Network,Critical,4,Yes,8
T6927,C10231,2024-06-04,2024-06-05,Account,Low,5,Yes,39
T6928,C10182,2024-11-28,2024-11-28,Technical,Medium,2,Yes,12
T6929,C13780,2024-10-11,2024-10-12,Billing,High,4,Yes,33
T6930,C13569,2024-01-26,2024-01-26,Account,Low,4,Yes,8
T6931,C14148,2024-10-26,2024-10-26,Account,Low,5,Yes,1
T6932,C10498,2024-02-04,2024-02-05,Billing,Low,5,Yes,30
T6933,C11957,2024-04-23,2024-04-23,Network,Medium,5,Yes,13
T6934,C14676,2024-05-30,2024-05-30,Network,Critical,4,No,3
T6935,C13367,2024-12-24,2024-12-24,Billing,Low,4,Yes,7
T6936,C13827,2024-11-10,2024-11-12,Billing,Medium,4,Yes,54
T6937,C13065,2024-02-03,2024-02-04,Network,High,5,Yes,45
T6938,C13014,2024-07-14,2024-07-15,Technical,Low,2,Yes,27
T6939,C14350,2024-12-04,2024-12-04,Network,Medium,5,Yes,9
T6940,C10305,2024-03-09,2024-03-09,Billing,Medium,4,Yes,19
T6941,C11133,2024-04-27,2024-04-27,Billing,Low,3,Yes,8
T6942,C13912,2024-11-06,2024-11-06,Technical,Low,3,Yes,16
T6943,C10429,2024-01-24,2024-01-25,Network,Medium,2,Yes,32
T6944,C11255,2024-09-14,2024-09-15,Account,High,2,Yes,35
T6945,C12561,2024-11-02,2024-11-02,Network,Critical,4,Yes,8
T6946,C14591,2024-08-03,2024-08-03,Network,Low,2,Yes,5
T6947,C14000,2024-10-20,2024-10-21,Network,High,3,Yes,42
T6948,C11317,2024-03-18,2024-03-18,Network,Low,3,No,5
T6949,C12761,2024-07-05,2024-07-05,Billing,Low,3,Yes,20
T6950,C11620,2024-02-04,2024-02-05,Account,Low,4,Yes,30
T6951,C13099,2024-03-19,2024-03-19,Technical,High,3,Yes,10
T6952,C14770,2024-04-28,2024-05-01,Technical,Medium,2,Yes,72
T6953,C12007,2024-03-08,2024-03-09,Account,Medium,2,Yes,46
T6954,C13594,2024-10-13,2024-10-14,Billing,Medium,5,Yes,33
T6955,C10533,2024-12-23,2024-12-24,Billing,Low,5,No,45
T6956,C12378,2024-11-12,2024-11-12,Network,Low,4,Yes,1
T6957,C13498,2024-07-06,2024-07-06,Technical,High,2,Yes,5
T6958,C11392,2024-05-13,2024-05-13,Network,Critical,2,Yes,2
T6959,C12218,2024-06-07,2024-06-07,Network,Low,2,Yes,6
T6960,C14006,2024-09-11,2024-09-12,Technical,High,5,Yes,25
T6961,C13039,2024-03-20,2024-03-21,Technical,Low,5,Yes,41
T6962,C13852,2024-03-19,2024-03-20,Network,High,4,Yes,36
T6963,C13695,2024-05-13,2024-05-13,Billing,Medium,5,Yes,15
T6964,C11394,2024-09-25,2024-09-25,Network,High,3,Yes,19
T6965,C12723,2024-02-07,2024-02-07,Network,Low,1,No,14
T6966,C12717,2024-11-05,2024-11-05,Billing,High,4,Yes,2
T6967,C14115,2024-10-14,2024-10-14,Network,High,4,No,16
T6968,C11196,2024-08-17,2024-08-17,Network,Critical,4,Yes,5
T6969,C12720,2024-05-30,2024-05-30,Network,High,5,No,14
T6970,C12543,2024-04-17,2024-04-17,Account,Medium,5,Yes,7
T6971,C11089,2024-06-22,2024-06-22,Billing,Low,2,Yes,22
T6972,C11108,2024-05-05,2024-05-06,Technical,High,4,Yes,26
T6973,C10763,2024-03-24,2024-03-24,Network,Medium,2,Yes,3
T6974,C13791,2024-03-12,2024-03-12,Billing,Medium,1,Yes,6
T6975,C11990,2024-04-05,2024-04-07,Billing,Low,4,Yes,50
T6976,C10219,2024-12-08,2024-12-08,Technical,High,5,Yes,19
T6977,C10306,2024-06-11,2024-06-13,Technical,Low,3,Yes,51
T6978,C10527,2024-10-21,2024-10-21,Network,Low,4,Yes,23
T6979,C14386,2024-09-14,2024-09-14,Billing,Low,2,Yes,22
T6980,C12409,2024-01-21,2024-01-21,Network,Low,4,No,16
T6981,C14789,2024-05-07,2024-05-07,Technical,Medium,5,Yes,20
T6982,C12049,2024-06-13,2024-06-13,Network,Medium,4,Yes,1
T6983,C14822,2024-05-13,2024-05-14,Network,Low,5,Yes,29
T6984,C11435,2024-02-17,2024-02-18,Technical,High,5,Yes,25
T6985,C14463,2024-08-20,2024-08-21,Network,Low,1,Yes,44
T6986,C11423,2024-08-27,2024-08-28,Billing,Medium,1,Yes,40
T6987,C12465,2024-02-06,2024-02-06,Network,Medium,4,Yes,8
T6988,C11516,2024-02-05,2024-02-05,Technical,Low,5,No,13
T6989,C10858,2024-04-22,2024-04-24,Technical,Medium,1,Yes,49
T6990,C14526,2024-07-05,2024-07-06,Billing,Medium,1,Yes,31
T6991,C13587,2024-11-12,2024-11-12,Technical,Medium,2,Yes,18
T6992,C14576,2024-06-15,2024-06-16,Technical,High,1,Yes,35
T6993,C14867,2024-01-17,2024-01-17,Account,Medium,3,No,1
T6994,C12484,2024-04-08,2024-04-08,Account,High,5,No,16
T6995,C10053,2024-03-27,2024-03-27,Account,Medium,5,Yes,14
T6996,C12201,2024-03-10,2024-03-11,Billing,Critical,4,Yes,26
T6997,C10077,2024-06-28,2024-06-28,Network,Medium,2,Yes,2
T6998,C14559,2024-06-23,2024-06-23,Account,Medium,4,Yes,6
T6999,C14001,2024-03-11,2024-03-11,Technical,High,5,Yes,13
T7000,C12605,2024-02-23,2024-02-25,Network,Low,4,Yes,68
T7001,C12660,2024-08-18,2024-08-19,Network,High,2,Yes,35
T7002,C14507,2024-04-06,2024-04-06,Network,Low,5,Yes,13
T7003,C13329,2024-08-05,2024-08-05,Billing,High,5,Yes,1
T7004,C11395,2024-08-23,2024-08-23,Network,Low,1,Yes,14
T7005,C12908,2024-06-09,2024-06-09,Account,Low,2,Yes,6
T7006,C14358,2024-04-21,2024-04-21,Network,Critical,1,Yes,2
T7007,C13822,2024-04-25,2024-04-25,Network,Medium,1,Yes,5
T7008,C14592,2024-06-30,2024-07-01,Network,Medium,3,Yes,27
T7009,C14359,2024-09-24,2024-09-26,Billing,Critical,1,Yes,70
T7010,C14250,2024-09-22,2024-09-22,Account,High,5,Yes,10
T7011,C14058,2024-06-01,2024-06-01,Technical,Medium,2,Yes,1
T7012,C10443,2024-04-12,2024-04-12,Billing,Low,4,No,1
T7013,C10787,2024-12-18,2024-12-18,Billing,Low,3,Yes,10
T7014,C14938,2024-12-23,2024-12-23,Account,Critical,5,Yes,1
T7015,C12039,2024-07-06,2024-07-06,Network,Low,5,No,22
T7016,C11018,2024-02-29,2024-02-29,Network,Low,5,No,6
T7017,C12780,2024-08-10,2024-08-10,Account,High,5,No,20
T7018,C12955,2024-09-29,2024-09-29,Billing,Low,4,No,9
T7019,C11195,2024-04-24,2024-04-26,Billing,Low,2,No,69
T7020,C10811,2024-10-20,2024-10-20,Network,Low,5,Yes,18
T7021,C14599,2024-01-13,2024-01-15,Technical,Medium,2,Yes,57
T7022,C14514,2024-07-13,2024-07-13,Billing,Medium,3,Yes,10
T7023,C11878,2024-05-15,2024-05-15,Account,Medium,4,No,16
T7024,C12794,2024-09-12,2024-09-12,Billing,Low,1,Yes,9
T7025,C12272,2024-02-21,2024-02-22,Billing,Low,3,Yes,42
T7026,C12165,2024-03-11,2024-03-11,Technical,Low,4,Yes,8
T7027,C13635,2024-01-13,2024-01-13,Network,Low,4,Yes,1
T7028,C14784,2024-06-25,2024-06-25,Network,Low,2,Yes,16
T7029,C12703,2024-06-21,2024-06-24,Account,Low,5,Yes,80
T7030,C10896,2024-01-19,2024-01-19,Network,Low,3,Yes,3
T7031,C11631,2024-04-13,2024-04-13,Network,High,2,Yes,10
T7032,C12588,2024-08-13,2024-08-13,Billing,Low,3,Yes,7
T7033,C14049,2024-08-09,2024-08-09,Network,Medium,3,Yes,2
T7034,C10857,2024-10-21,2024-10-21,Billing,Medium,5,Yes,16
T7035,C12045,2024-02-22,2024-02-25,Network,Low,3,Yes,80
T7036,C13323,2024-11-05,2024-11-05,Billing,Medium,4,No,6
T7037,C12849,2024-09-17,2024-09-18,Billing,Medium,4,Yes,30
T7038,C13692,2024-07-11,2024-07-11,Network,Medium,5,Yes,11
T7039,C13512,2024-01-05,2024-01-05,Account,High,4,Yes,14
T7040,C14662,2024-05-03,2024-05-03,Technical,Low,4,Yes,11
T7041,C13745,2024-03-18,2024-03-18,Billing,High,4,Yes,4
T7042,C13935,2024-09-12,2024-09-12,Billing,High,4,Yes,12
T7043,C13519,2024-09-10,2024-09-10,Network,Medium,4,Yes,8
T7044,C13836,2024-12-26,2024-12-26,Account,Low,4,Yes,13
T7045,C14177,2024-11-29,2024-11-30,Network,High,5,Yes,35
T7046,C10509,2024-03-11,2024-03-13,Account,Medium,5,Yes,51
T7047,C13540,2024-01-20,2024-01-20,Network,Medium,3,Yes,16
T7048,C10521,2024-01-22,2024-01-22,Network,Low,5,Yes,21
T7049,C13691,2024-02-07,2024-02-08,Network,Low,4,Yes,47
T7050,C14910,2024-05-18,2024-05-21,Billing,Low,1,Yes,76
T7051,C14563,2024-07-09,2024-07-09,Network,Medium,2,Yes,20
